"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"03.02.2016 17:15 - 03.02.2016 17:30","9087","9680"
"03.02.2016 17:30 - 03.02.2016 17:45","9111","9732"
"03.02.2016 17:45 - 03.02.2016 18:00","9133","9761"
"03.02.2016 18:00 - 03.02.2016 18:15","9193","9690"
"03.02.2016 18:15 - 03.02.2016 18:30","9180","9589"
"03.02.2016 18:30 - 03.02.2016 18:45","9178","9528"
"03.02.2016 18:45 - 03.02.2016 19:00","9137","9452"
"03.02.2016 19:00 - 03.02.2016 19:15","8826","9205"
"03.02.2016 19:15 - 03.02.2016 19:30","8768","9043"
"03.02.2016 19:30 - 03.02.2016 19:45","8709","8912"
"03.02.2016 19:45 - 03.02.2016 20:00","8614","8786"
"03.02.2016 20:00 - 03.02.2016 20:15","8230","8594"
"03.02.2016 20:15 - 03.02.2016 20:30","8162","8386"
"03.02.2016 20:30 - 03.02.2016 20:45","8080","8247"
"03.02.2016 20:45 - 03.02.2016 21:00","7998","8126"
"03.02.2016 21:00 - 03.02.2016 21:15","7599","7911"
"03.02.2016 21:15 - 03.02.2016 21:30","7513","7773"
"03.02.2016 21:30 - 03.02.2016 21:45","7410","7634"
"03.02.2016 21:45 - 03.02.2016 22:00","7353","7566"
"03.02.2016 22:00 - 03.02.2016 22:15","7397","7734"
"03.02.2016 22:15 - 03.02.2016 22:30","7364","7691"
"03.02.2016 22:30 - 03.02.2016 22:45","7263","7547"
"03.02.2016 22:45 - 03.02.2016 23:00","7176","7437"
"03.02.2016 23:00 - 03.02.2016 23:15","6940","7333"
"03.02.2016 23:15 - 03.02.2016 23:30","6830","7221"
"03.02.2016 23:30 - 03.02.2016 23:45","6749","7096"
"03.02.2016 23:45 - 04.02.2016 00:00","6689","7021"
"04.02.2016 00:00 - 04.02.2016 00:15","6681","7019"
"04.02.2016 00:15 - 04.02.2016 00:30","6618","6906"
"04.02.2016 00:30 - 04.02.2016 00:45","6557","6851"
"04.02.2016 00:45 - 04.02.2016 01:00","6492","6756"
"04.02.2016 01:00 - 04.02.2016 01:15","6339","6766"
"04.02.2016 01:15 - 04.02.2016 01:30","6293","6663"
"04.02.2016 01:30 - 04.02.2016 01:45","6256","6634"
"04.02.2016 01:45 - 04.02.2016 02:00","6222","6590"
"04.02.2016 02:00 - 04.02.2016 02:15","6160","6624"
"04.02.2016 02:15 - 04.02.2016 02:30","6124","6557"
"04.02.2016 02:30 - 04.02.2016 02:45","6089","6526"
"04.02.2016 02:45 - 04.02.2016 03:00","6059","6463"
"04.02.2016 03:00 - 04.02.2016 03:15","5973","6437"
"04.02.2016 03:15 - 04.02.2016 03:30","5955","6427"
"04.02.2016 03:30 - 04.02.2016 03:45","5952","6416"
"04.02.2016 03:45 - 04.02.2016 04:00","5957","6427"
"04.02.2016 04:00 - 04.02.2016 04:15","6047","6494"
"04.02.2016 04:15 - 04.02.2016 04:30","6066","6499"
"04.02.2016 04:30 - 04.02.2016 04:45","6101","6585"
"04.02.2016 04:45 - 04.02.2016 05:00","6163","6690"
"04.02.2016 05:00 - 04.02.2016 05:15","6578","6890"
"04.02.2016 05:15 - 04.02.2016 05:30","6677","7034"
"04.02.2016 05:30 - 04.02.2016 05:45","6822","7202"
"04.02.2016 05:45 - 04.02.2016 06:00","6981","7416"
"04.02.2016 06:00 - 04.02.2016 06:15","7554","7673"
"04.02.2016 06:15 - 04.02.2016 06:30","7737","8044"
"04.02.2016 06:30 - 04.02.2016 06:45","7914","8300"
"04.02.2016 06:45 - 04.02.2016 07:00","8050","8500"
"04.02.2016 07:00 - 04.02.2016 07:15","8616","8876"
"04.02.2016 07:15 - 04.02.2016 07:30","8701","9004"
"04.02.2016 07:30 - 04.02.2016 07:45","8790","9111"
"04.02.2016 07:45 - 04.02.2016 08:00","8834","9185"
"04.02.2016 08:00 - 04.02.2016 08:15","9042","9284"
"04.02.2016 08:15 - 04.02.2016 08:30","9075","9327"
"04.02.2016 08:30 - 04.02.2016 08:45","9111","9354"
"04.02.2016 08:45 - 04.02.2016 09:00","9138","9422"
"04.02.2016 09:00 - 04.02.2016 09:15","9154","9386"
"04.02.2016 09:15 - 04.02.2016 09:30","9183","9426"
"04.02.2016 09:30 - 04.02.2016 09:45","9196","9448"
"04.02.2016 09:45 - 04.02.2016 10:00","9200","9430"
"04.02.2016 10:00 - 04.02.2016 10:15","9228","9406"
"04.02.2016 10:15 - 04.02.2016 10:30","9254","9424"
"04.02.2016 10:30 - 04.02.2016 10:45","9273","9493"
"04.02.2016 10:45 - 04.02.2016 11:00","9283","9511"
"04.02.2016 11:00 - 04.02.2016 11:15","9271","9550"
"04.02.2016 11:15 - 04.02.2016 11:30","9275","9611"
"04.02.2016 11:30 - 04.02.2016 11:45","9259","9610"
"04.02.2016 11:45 - 04.02.2016 12:00","9234","9603"
"04.02.2016 12:00 - 04.02.2016 12:15","9071","9498"
"04.02.2016 12:15 - 04.02.2016 12:30","9024","9372"
"04.02.2016 12:30 - 04.02.2016 12:45","8988","9295"
"04.02.2016 12:45 - 04.02.2016 13:00","8975","9220"
"04.02.2016 13:00 - 04.02.2016 13:15","8978","9284"
"04.02.2016 13:15 - 04.02.2016 13:30","8965","9278"
"04.02.2016 13:30 - 04.02.2016 13:45","8940","9196"
"04.02.2016 13:45 - 04.02.2016 14:00","8917","9176"
"04.02.2016 14:00 - 04.02.2016 14:15","8854","9195"
"04.02.2016 14:15 - 04.02.2016 14:30","8846","9212"
"04.02.2016 14:30 - 04.02.2016 14:45","8821","9196"
"04.02.2016 14:45 - 04.02.2016 15:00","8805","9151"
"04.02.2016 15:00 - 04.02.2016 15:15","8813","9094"
"04.02.2016 15:15 - 04.02.2016 15:30","8811","9112"
"04.02.2016 15:30 - 04.02.2016 15:45","8805","9078"
"04.02.2016 15:45 - 04.02.2016 16:00","8804","9059"
"04.02.2016 16:00 - 04.02.2016 16:15","8912","9117"
"04.02.2016 16:15 - 04.02.2016 16:30","8939","9163"
"04.02.2016 16:30 - 04.02.2016 16:45","8974","9186"
"04.02.2016 16:45 - 04.02.2016 17:00","9015","9270"
"04.02.2016 17:00 - 04.02.2016 17:15","9229","9410"
"04.02.2016 17:15 - 04.02.2016 17:30","9269","9590"
"04.02.2016 17:30 - 04.02.2016 17:45","9304","9705"
"04.02.2016 17:45 - 04.02.2016 18:00","9319","9788"
"04.02.2016 18:00 - 04.02.2016 18:15","9365","9763"
"04.02.2016 18:15 - 04.02.2016 18:30","9361","9718"
"04.02.2016 18:30 - 04.02.2016 18:45","9344","9708"
"04.02.2016 18:45 - 04.02.2016 19:00","9308","9628"
"04.02.2016 19:00 - 04.02.2016 19:15","9005","9411"
"04.02.2016 19:15 - 04.02.2016 19:30","8951","9266"
"04.02.2016 19:30 - 04.02.2016 19:45","8894","9131"
"04.02.2016 19:45 - 04.02.2016 20:00","8802","8982"
"04.02.2016 20:00 - 04.02.2016 20:15","8428","8826"
"04.02.2016 20:15 - 04.02.2016 20:30","8358","8645"
"04.02.2016 20:30 - 04.02.2016 20:45","8286","8510"
"04.02.2016 20:45 - 04.02.2016 21:00","8203","8337"
"04.02.2016 21:00 - 04.02.2016 21:15","7817","8156"
"04.02.2016 21:15 - 04.02.2016 21:30","7718","7973"
"04.02.2016 21:30 - 04.02.2016 21:45","7612","7840"
"04.02.2016 21:45 - 04.02.2016 22:00","7553","7686"
"04.02.2016 22:00 - 04.02.2016 22:15","7623","7866"
"04.02.2016 22:15 - 04.02.2016 22:30","7592","7814"
"04.02.2016 22:30 - 04.02.2016 22:45","7491","7710"
"04.02.2016 22:45 - 04.02.2016 23:00","7401","7611"
"04.02.2016 23:00 - 04.02.2016 23:15","7128","7500"
"04.02.2016 23:15 - 04.02.2016 23:30","7022","7359"
"04.02.2016 23:30 - 04.02.2016 23:45","6935","7217"
"04.02.2016 23:45 - 05.02.2016 00:00","6877","7076"
"05.02.2016 00:00 - 05.02.2016 00:15","6762","7060"
"05.02.2016 00:15 - 05.02.2016 00:30","6700","6938"
"05.02.2016 00:30 - 05.02.2016 00:45","6630","6793"
"05.02.2016 00:45 - 05.02.2016 01:00","6568","6677"
"05.02.2016 01:00 - 05.02.2016 01:15","6437","6676"
"05.02.2016 01:15 - 05.02.2016 01:30","6387","6604"
"05.02.2016 01:30 - 05.02.2016 01:45","6339","6500"
"05.02.2016 01:45 - 05.02.2016 02:00","6294","6441"
"05.02.2016 02:00 - 05.02.2016 02:15","6250","6463"
"05.02.2016 02:15 - 05.02.2016 02:30","6213","6402"
"05.02.2016 02:30 - 05.02.2016 02:45","6172","6342"
"05.02.2016 02:45 - 05.02.2016 03:00","6146","6300"
"05.02.2016 03:00 - 05.02.2016 03:15","6045","6288"
"05.02.2016 03:15 - 05.02.2016 03:30","6023","6256"
"05.02.2016 03:30 - 05.02.2016 03:45","6019","6230"
"05.02.2016 03:45 - 05.02.2016 04:00","6022","6240"
"05.02.2016 04:00 - 05.02.2016 04:15","6108","6302"
"05.02.2016 04:15 - 05.02.2016 04:30","6133","6336"
"05.02.2016 04:30 - 05.02.2016 04:45","6173","6435"
"05.02.2016 04:45 - 05.02.2016 05:00","6228","6538"
"05.02.2016 05:00 - 05.02.2016 05:15","6651","6804"
"05.02.2016 05:15 - 05.02.2016 05:30","6748","6933"
"05.02.2016 05:30 - 05.02.2016 05:45","6883","7172"
"05.02.2016 05:45 - 05.02.2016 06:00","7040","7350"
"05.02.2016 06:00 - 05.02.2016 06:15","7608","7581"
"05.02.2016 06:15 - 05.02.2016 06:30","7785","7905"
"05.02.2016 06:30 - 05.02.2016 06:45","7956","8170"
"05.02.2016 06:45 - 05.02.2016 07:00","8098","8368"
"05.02.2016 07:00 - 05.02.2016 07:15","8635","8814"
"05.02.2016 07:15 - 05.02.2016 07:30","8743","8940"
"05.02.2016 07:30 - 05.02.2016 07:45","8825","8998"
"05.02.2016 07:45 - 05.02.2016 08:00","8863","9070"
"05.02.2016 08:00 - 05.02.2016 08:15","9061","9192"
"05.02.2016 08:15 - 05.02.2016 08:30","9094","9210"
"05.02.2016 08:30 - 05.02.2016 08:45","9129","9288"
"05.02.2016 08:45 - 05.02.2016 09:00","9159","9326"
"05.02.2016 09:00 - 05.02.2016 09:15","9176","9317"
"05.02.2016 09:15 - 05.02.2016 09:30","9200","9359"
"05.02.2016 09:30 - 05.02.2016 09:45","9217","9366"
"05.02.2016 09:45 - 05.02.2016 10:00","9217","9352"
"05.02.2016 10:00 - 05.02.2016 10:15","9201","9361"
"05.02.2016 10:15 - 05.02.2016 10:30","9222","9373"
"05.02.2016 10:30 - 05.02.2016 10:45","9237","9430"
"05.02.2016 10:45 - 05.02.2016 11:00","9240","9427"
"05.02.2016 11:00 - 05.02.2016 11:15","9201","9435"
"05.02.2016 11:15 - 05.02.2016 11:30","9194","9432"
"05.02.2016 11:30 - 05.02.2016 11:45","9174","9424"
"05.02.2016 11:45 - 05.02.2016 12:00","9135","9352"
"05.02.2016 12:00 - 05.02.2016 12:15","8963","9301"
"05.02.2016 12:15 - 05.02.2016 12:30","8902","9186"
"05.02.2016 12:30 - 05.02.2016 12:45","8846","9090"
"05.02.2016 12:45 - 05.02.2016 13:00","8810","9023"
"05.02.2016 13:00 - 05.02.2016 13:15","8743","9003"
"05.02.2016 13:15 - 05.02.2016 13:30","8708","8961"
"05.02.2016 13:30 - 05.02.2016 13:45","8671","8844"
"05.02.2016 13:45 - 05.02.2016 14:00","8643","8758"
"05.02.2016 14:00 - 05.02.2016 14:15","8580","8807"
"05.02.2016 14:15 - 05.02.2016 14:30","8563","8750"
"05.02.2016 14:30 - 05.02.2016 14:45","8535","8671"
"05.02.2016 14:45 - 05.02.2016 15:00","8516","8647"
"05.02.2016 15:00 - 05.02.2016 15:15","8507","8616"
"05.02.2016 15:15 - 05.02.2016 15:30","8499","8601"
"05.02.2016 15:30 - 05.02.2016 15:45","8493","8617"
"05.02.2016 15:45 - 05.02.2016 16:00","8497","8602"
"05.02.2016 16:00 - 05.02.2016 16:15","8610","8716"
"05.02.2016 16:15 - 05.02.2016 16:30","8641","8670"
"05.02.2016 16:30 - 05.02.2016 16:45","8682","8719"
"05.02.2016 16:45 - 05.02.2016 17:00","8733","8818"
"05.02.2016 17:00 - 05.02.2016 17:15","8963","8923"
"05.02.2016 17:15 - 05.02.2016 17:30","9017","9137"
"05.02.2016 17:30 - 05.02.2016 17:45","9068","9318"
"05.02.2016 17:45 - 05.02.2016 18:00","9093","9375"
"05.02.2016 18:00 - 05.02.2016 18:15","9134","9337"
"05.02.2016 18:15 - 05.02.2016 18:30","9126","9300"
"05.02.2016 18:30 - 05.02.2016 18:45","9109","9227"
"05.02.2016 18:45 - 05.02.2016 19:00","9070","9124"
"05.02.2016 19:00 - 05.02.2016 19:15","8754","8874"
"05.02.2016 19:15 - 05.02.2016 19:30","8694","8760"
"05.02.2016 19:30 - 05.02.2016 19:45","8628","8644"
"05.02.2016 19:45 - 05.02.2016 20:00","8535","8440"
"05.02.2016 20:00 - 05.02.2016 20:15","8158","8294"
"05.02.2016 20:15 - 05.02.2016 20:30","8080","8108"
"05.02.2016 20:30 - 05.02.2016 20:45","8005","7975"
"05.02.2016 20:45 - 05.02.2016 21:00","7921","7824"
"05.02.2016 21:00 - 05.02.2016 21:15","7568","7666"
"05.02.2016 21:15 - 05.02.2016 21:30","7474","7545"
"05.02.2016 21:30 - 05.02.2016 21:45","7375","7428"
"05.02.2016 21:45 - 05.02.2016 22:00","7322","7312"
"05.02.2016 22:00 - 05.02.2016 22:15","7469","7473"
"05.02.2016 22:15 - 05.02.2016 22:30","7443","7432"
"05.02.2016 22:30 - 05.02.2016 22:45","7353","7284"
"05.02.2016 22:45 - 05.02.2016 23:00","7270","7125"
"05.02.2016 23:00 - 05.02.2016 23:15","7000","7064"
"05.02.2016 23:15 - 05.02.2016 23:30","6902","6906"
"05.02.2016 23:30 - 05.02.2016 23:45","6812","6782"
"05.02.2016 23:45 - 06.02.2016 00:00","6755","6724"
"06.02.2016 00:00 - 06.02.2016 00:15","6617","6765"
"06.02.2016 00:15 - 06.02.2016 00:30","6557","6634"
"06.02.2016 00:30 - 06.02.2016 00:45","6485","6531"
"06.02.2016 00:45 - 06.02.2016 01:00","6416","6450"
"06.02.2016 01:00 - 06.02.2016 01:15","6286","6453"
"06.02.2016 01:15 - 06.02.2016 01:30","6217","6364"
"06.02.2016 01:30 - 06.02.2016 01:45","6163","6308"
"06.02.2016 01:45 - 06.02.2016 02:00","6107","6225"
"06.02.2016 02:00 - 06.02.2016 02:15","6078","6283"
"06.02.2016 02:15 - 06.02.2016 02:30","6024","6189"
"06.02.2016 02:30 - 06.02.2016 02:45","5969","6149"
"06.02.2016 02:45 - 06.02.2016 03:00","5926","6082"
"06.02.2016 03:00 - 06.02.2016 03:15","5805","6089"
"06.02.2016 03:15 - 06.02.2016 03:30","5777","6046"
"06.02.2016 03:30 - 06.02.2016 03:45","5755","6024"
"06.02.2016 03:45 - 06.02.2016 04:00","5744","6042"
"06.02.2016 04:00 - 06.02.2016 04:15","5782","6096"
"06.02.2016 04:15 - 06.02.2016 04:30","5786","6102"
"06.02.2016 04:30 - 06.02.2016 04:45","5798","6100"
"06.02.2016 04:45 - 06.02.2016 05:00","5818","6130"
"06.02.2016 05:00 - 06.02.2016 05:15","6021","6236"
"06.02.2016 05:15 - 06.02.2016 05:30","6068","6294"
"06.02.2016 05:30 - 06.02.2016 05:45","6133","6362"
"06.02.2016 05:45 - 06.02.2016 06:00","6183","6368"
"06.02.2016 06:00 - 06.02.2016 06:15","6396","6354"
"06.02.2016 06:15 - 06.02.2016 06:30","6464","6456"
"06.02.2016 06:30 - 06.02.2016 06:45","6535","6611"
"06.02.2016 06:45 - 06.02.2016 07:00","6612","6732"
"06.02.2016 07:00 - 06.02.2016 07:15","6954","6980"
"06.02.2016 07:15 - 06.02.2016 07:30","7033","7060"
"06.02.2016 07:30 - 06.02.2016 07:45","7105","7167"
"06.02.2016 07:45 - 06.02.2016 08:00","7155","7276"
"06.02.2016 08:00 - 06.02.2016 08:15","7348","7410"
"06.02.2016 08:15 - 06.02.2016 08:30","7400","7511"
"06.02.2016 08:30 - 06.02.2016 08:45","7454","7637"
"06.02.2016 08:45 - 06.02.2016 09:00","7519","7726"
"06.02.2016 09:00 - 06.02.2016 09:15","7674","7790"
"06.02.2016 09:15 - 06.02.2016 09:30","7697","7805"
"06.02.2016 09:30 - 06.02.2016 09:45","7719","7850"
"06.02.2016 09:45 - 06.02.2016 10:00","7729","7848"
"06.02.2016 10:00 - 06.02.2016 10:15","7779","7844"
"06.02.2016 10:15 - 06.02.2016 10:30","7787","7832"
"06.02.2016 10:30 - 06.02.2016 10:45","7793","7826"
"06.02.2016 10:45 - 06.02.2016 11:00","7798","7828"
"06.02.2016 11:00 - 06.02.2016 11:15","7820","7810"
"06.02.2016 11:15 - 06.02.2016 11:30","7818","7840"
"06.02.2016 11:30 - 06.02.2016 11:45","7806","7791"
"06.02.2016 11:45 - 06.02.2016 12:00","7775","7701"
"06.02.2016 12:00 - 06.02.2016 12:15","7627","7692"
"06.02.2016 12:15 - 06.02.2016 12:30","7567","7544"
"06.02.2016 12:30 - 06.02.2016 12:45","7505","7473"
"06.02.2016 12:45 - 06.02.2016 13:00","7473","7395"
"06.02.2016 13:00 - 06.02.2016 13:15","7413","7390"
"06.02.2016 13:15 - 06.02.2016 13:30","7390","7307"
"06.02.2016 13:30 - 06.02.2016 13:45","7359","7237"
"06.02.2016 13:45 - 06.02.2016 14:00","7325","7162"
"06.02.2016 14:00 - 06.02.2016 14:15","7245","7128"
"06.02.2016 14:15 - 06.02.2016 14:30","7217","7116"
"06.02.2016 14:30 - 06.02.2016 14:45","7227","7144"
"06.02.2016 14:45 - 06.02.2016 15:00","7202","7081"
"06.02.2016 15:00 - 06.02.2016 15:15","7209","7103"
"06.02.2016 15:15 - 06.02.2016 15:30","7195","7126"
"06.02.2016 15:30 - 06.02.2016 15:45","7219","7179"
"06.02.2016 15:45 - 06.02.2016 16:00","7232","7162"
"06.02.2016 16:00 - 06.02.2016 16:15","7323","7189"
"06.02.2016 16:15 - 06.02.2016 16:30","7362","7244"
"06.02.2016 16:30 - 06.02.2016 16:45","7417","7286"
"06.02.2016 16:45 - 06.02.2016 17:00","7474","7436"
"06.02.2016 17:00 - 06.02.2016 17:15","7710","7610"
"06.02.2016 17:15 - 06.02.2016 17:30","7749","7849"
"06.02.2016 17:30 - 06.02.2016 17:45","7789","8058"
"06.02.2016 17:45 - 06.02.2016 18:00","7828","8216"
"06.02.2016 18:00 - 06.02.2016 18:15","7927","8194"
"06.02.2016 18:15 - 06.02.2016 18:30","7906","8164"
"06.02.2016 18:30 - 06.02.2016 18:45","7884","8066"
"06.02.2016 18:45 - 06.02.2016 19:00","7843","7976"
"06.02.2016 19:00 - 06.02.2016 19:15","7617","7763"
"06.02.2016 19:15 - 06.02.2016 19:30","7582","7683"
"06.02.2016 19:30 - 06.02.2016 19:45","7542","7582"
"06.02.2016 19:45 - 06.02.2016 20:00","7488","7508"
"06.02.2016 20:00 - 06.02.2016 20:15","7217","7353"
"06.02.2016 20:15 - 06.02.2016 20:30","7167","7264"
"06.02.2016 20:30 - 06.02.2016 20:45","7103","7222"
"06.02.2016 20:45 - 06.02.2016 21:00","7031","7079"
"06.02.2016 21:00 - 06.02.2016 21:15","6797","7002"
"06.02.2016 21:15 - 06.02.2016 21:30","6726","6955"
"06.02.2016 21:30 - 06.02.2016 21:45","6647","6868"
"06.02.2016 21:45 - 06.02.2016 22:00","6625","6778"
"06.02.2016 22:00 - 06.02.2016 22:15","6820","6991"
"06.02.2016 22:15 - 06.02.2016 22:30","6813","7020"
"06.02.2016 22:30 - 06.02.2016 22:45","6750","6888"
"06.02.2016 22:45 - 06.02.2016 23:00","6687","6761"
"06.02.2016 23:00 - 06.02.2016 23:15","6464","6614"
"06.02.2016 23:15 - 06.02.2016 23:30","6386","6489"
"06.02.2016 23:30 - 06.02.2016 23:45","6322","6359"
"06.02.2016 23:45 - 07.02.2016 00:00","6282","6274"
"07.02.2016 00:00 - 07.02.2016 00:15","6237","6268"
"07.02.2016 00:15 - 07.02.2016 00:30","6163","6199"
"07.02.2016 00:30 - 07.02.2016 00:45","6100","6144"
"07.02.2016 00:45 - 07.02.2016 01:00","6026","6020"
"07.02.2016 01:00 - 07.02.2016 01:15","5912","5993"
"07.02.2016 01:15 - 07.02.2016 01:30","5836","5890"
"07.02.2016 01:30 - 07.02.2016 01:45","5780","5818"
"07.02.2016 01:45 - 07.02.2016 02:00","5735","5742"
"07.02.2016 02:00 - 07.02.2016 02:15","5730","5816"
"07.02.2016 02:15 - 07.02.2016 02:30","5694","5764"
"07.02.2016 02:30 - 07.02.2016 02:45","5652","5704"
"07.02.2016 02:45 - 07.02.2016 03:00","5609","5648"
"07.02.2016 03:00 - 07.02.2016 03:15","5520","5603"
"07.02.2016 03:15 - 07.02.2016 03:30","5489","5572"
"07.02.2016 03:30 - 07.02.2016 03:45","5462","5533"
"07.02.2016 03:45 - 07.02.2016 04:00","5442","5496"
"07.02.2016 04:00 - 07.02.2016 04:15","5469","5534"
"07.02.2016 04:15 - 07.02.2016 04:30","5463","5520"
"07.02.2016 04:30 - 07.02.2016 04:45","5470","5513"
"07.02.2016 04:45 - 07.02.2016 05:00","5477","5510"
"07.02.2016 05:00 - 07.02.2016 05:15","5592","5581"
"07.02.2016 05:15 - 07.02.2016 05:30","5611","5617"
"07.02.2016 05:30 - 07.02.2016 05:45","5637","5655"
"07.02.2016 05:45 - 07.02.2016 06:00","5658","5663"
"07.02.2016 06:00 - 07.02.2016 06:15","5735","5660"
"07.02.2016 06:15 - 07.02.2016 06:30","5759","5734"
"07.02.2016 06:30 - 07.02.2016 06:45","5794","5834"
"07.02.2016 06:45 - 07.02.2016 07:00","5846","5920"
"07.02.2016 07:00 - 07.02.2016 07:15","6142","6164"
"07.02.2016 07:15 - 07.02.2016 07:30","6213","6248"
"07.02.2016 07:30 - 07.02.2016 07:45","6260","6352"
"07.02.2016 07:45 - 07.02.2016 08:00","6306","6420"
"07.02.2016 08:00 - 07.02.2016 08:15","6492","6566"
"07.02.2016 08:15 - 07.02.2016 08:30","6531","6616"
"07.02.2016 08:30 - 07.02.2016 08:45","6560","6743"
"07.02.2016 08:45 - 07.02.2016 09:00","6625","6775"
"07.02.2016 09:00 - 07.02.2016 09:15","6774","6899"
"07.02.2016 09:15 - 07.02.2016 09:30","6811","6988"
"07.02.2016 09:30 - 07.02.2016 09:45","6836","7062"
"07.02.2016 09:45 - 07.02.2016 10:00","6873","7116"
"07.02.2016 10:00 - 07.02.2016 10:15","6965","7183"
"07.02.2016 10:15 - 07.02.2016 10:30","6994","7203"
"07.02.2016 10:30 - 07.02.2016 10:45","7015","7257"
"07.02.2016 10:45 - 07.02.2016 11:00","7042","7331"
"07.02.2016 11:00 - 07.02.2016 11:15","7092","7405"
"07.02.2016 11:15 - 07.02.2016 11:30","7114","7457"
"07.02.2016 11:30 - 07.02.2016 11:45","7098","7410"
"07.02.2016 11:45 - 07.02.2016 12:00","7053","7321"
"07.02.2016 12:00 - 07.02.2016 12:15","6908","7276"
"07.02.2016 12:15 - 07.02.2016 12:30","6836","7151"
"07.02.2016 12:30 - 07.02.2016 12:45","6785","7042"
"07.02.2016 12:45 - 07.02.2016 13:00","6737","6978"
"07.02.2016 13:00 - 07.02.2016 13:15","6673","6940"
"07.02.2016 13:15 - 07.02.2016 13:30","6659","6864"
"07.02.2016 13:30 - 07.02.2016 13:45","6615","6851"
"07.02.2016 13:45 - 07.02.2016 14:00","6575","6777"
"07.02.2016 14:00 - 07.02.2016 14:15","6512","6694"
"07.02.2016 14:15 - 07.02.2016 14:30","6474","6582"
"07.02.2016 14:30 - 07.02.2016 14:45","6463","6611"
"07.02.2016 14:45 - 07.02.2016 15:00","6444","6593"
"07.02.2016 15:00 - 07.02.2016 15:15","6439","6554"
"07.02.2016 15:15 - 07.02.2016 15:30","6430","6560"
"07.02.2016 15:30 - 07.02.2016 15:45","6448","6550"
"07.02.2016 15:45 - 07.02.2016 16:00","6467","6608"
"07.02.2016 16:00 - 07.02.2016 16:15","6576","6666"
"07.02.2016 16:15 - 07.02.2016 16:30","6615","6743"
"07.02.2016 16:30 - 07.02.2016 16:45","6675","6802"
"07.02.2016 16:45 - 07.02.2016 17:00","6739","6898"
"07.02.2016 17:00 - 07.02.2016 17:15","6956","7106"
"07.02.2016 17:15 - 07.02.2016 17:30","7004","7371"
"07.02.2016 17:30 - 07.02.2016 17:45","7076","7515"
"07.02.2016 17:45 - 07.02.2016 18:00","7129","7628"
"07.02.2016 18:00 - 07.02.2016 18:15","7346","7741"
"07.02.2016 18:15 - 07.02.2016 18:30","7376","7772"
"07.02.2016 18:30 - 07.02.2016 18:45","7394","7759"
"07.02.2016 18:45 - 07.02.2016 19:00","7398","7740"
"07.02.2016 19:00 - 07.02.2016 19:15","7274","7566"
"07.02.2016 19:15 - 07.02.2016 19:30","7267","7568"
"07.02.2016 19:30 - 07.02.2016 19:45","7246","7469"
"07.02.2016 19:45 - 07.02.2016 20:00","7215","7402"
"07.02.2016 20:00 - 07.02.2016 20:15","7029","7360"
"07.02.2016 20:15 - 07.02.2016 20:30","6971","7224"
"07.02.2016 20:30 - 07.02.2016 20:45","6911","7105"
"07.02.2016 20:45 - 07.02.2016 21:00","6842","6949"
"07.02.2016 21:00 - 07.02.2016 21:15","6637","6793"
"07.02.2016 21:15 - 07.02.2016 21:30","6576","6710"
"07.02.2016 21:30 - 07.02.2016 21:45","6510","6705"
"07.02.2016 21:45 - 07.02.2016 22:00","6503","6700"
"07.02.2016 22:00 - 07.02.2016 22:15","6745","6904"
"07.02.2016 22:15 - 07.02.2016 22:30","6741","6876"
"07.02.2016 22:30 - 07.02.2016 22:45","6683","6804"
"07.02.2016 22:45 - 07.02.2016 23:00","6630","6690"
"07.02.2016 23:00 - 07.02.2016 23:15","6403","6569"
"07.02.2016 23:15 - 07.02.2016 23:30","6334","6465"
"07.02.2016 23:30 - 07.02.2016 23:45","6290","6347"
"07.02.2016 23:45 - 08.02.2016 00:00","6268","6250"
"08.02.2016 00:00 - 08.02.2016 00:15","6086","6304"
"08.02.2016 00:15 - 08.02.2016 00:30","6027","6211"
"08.02.2016 00:30 - 08.02.2016 00:45","5987","6145"
"08.02.2016 00:45 - 08.02.2016 01:00","5935","6004"
"08.02.2016 01:00 - 08.02.2016 01:15","5819","6002"
"08.02.2016 01:15 - 08.02.2016 01:30","5774","5912"
"08.02.2016 01:30 - 08.02.2016 01:45","5750","5847"
"08.02.2016 01:45 - 08.02.2016 02:00","5728","5817"
"08.02.2016 02:00 - 08.02.2016 02:15","5722","5869"
"08.02.2016 02:15 - 08.02.2016 02:30","5686","5821"
"08.02.2016 02:30 - 08.02.2016 02:45","5673","5766"
"08.02.2016 02:45 - 08.02.2016 03:00","5635","5725"
"08.02.2016 03:00 - 08.02.2016 03:15","5606","5723"
"08.02.2016 03:15 - 08.02.2016 03:30","5604","5706"
"08.02.2016 03:30 - 08.02.2016 03:45","5607","5668"
"08.02.2016 03:45 - 08.02.2016 04:00","5620","5671"
"08.02.2016 04:00 - 08.02.2016 04:15","5745","5754"
"08.02.2016 04:15 - 08.02.2016 04:30","5778","5837"
"08.02.2016 04:30 - 08.02.2016 04:45","5825","5919"
"08.02.2016 04:45 - 08.02.2016 05:00","5901","6055"
"08.02.2016 05:00 - 08.02.2016 05:15","6246","6343"
"08.02.2016 05:15 - 08.02.2016 05:30","6365","6544"
"08.02.2016 05:30 - 08.02.2016 05:45","6500","6740"
"08.02.2016 05:45 - 08.02.2016 06:00","6682","6962"
