"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"07.04.2015 02:15 - 07.04.2015 02:30","5795","5537"
"07.04.2015 02:30 - 07.04.2015 02:45","5779","5564"
"07.04.2015 02:45 - 07.04.2015 03:00","5740","5502"
"07.04.2015 03:00 - 07.04.2015 03:15","5744","5454"
"07.04.2015 03:15 - 07.04.2015 03:30","5719","5448"
"07.04.2015 03:30 - 07.04.2015 03:45","5723","5462"
"07.04.2015 03:45 - 07.04.2015 04:00","5733","5451"
"07.04.2015 04:00 - 07.04.2015 04:15","5778","5514"
"07.04.2015 04:15 - 07.04.2015 04:30","5813","5603"
"07.04.2015 04:30 - 07.04.2015 04:45","5833","5661"
"07.04.2015 04:45 - 07.04.2015 05:00","5909","5829"
"07.04.2015 05:00 - 07.04.2015 05:15","6093","6228"
"07.04.2015 05:15 - 07.04.2015 05:30","6215","6317"
"07.04.2015 05:30 - 07.04.2015 05:45","6289","6233"
"07.04.2015 05:45 - 07.04.2015 06:00","6436","6429"
"07.04.2015 06:00 - 07.04.2015 06:15","6726","6714"
"07.04.2015 06:15 - 07.04.2015 06:30","6948","6913"
"07.04.2015 06:30 - 07.04.2015 06:45","7058","7209"
"07.04.2015 06:45 - 07.04.2015 07:00","7183","7430"
"07.04.2015 07:00 - 07.04.2015 07:15","7603","7896"
"07.04.2015 07:15 - 07.04.2015 07:30","7696","8042"
"07.04.2015 07:30 - 07.04.2015 07:45","7763","8088"
"07.04.2015 07:45 - 07.04.2015 08:00","7829","8169"
"07.04.2015 08:00 - 07.04.2015 08:15","7982","8423"
"07.04.2015 08:15 - 07.04.2015 08:30","8037","8463"
"07.04.2015 08:30 - 07.04.2015 08:45","8085","8550"
"07.04.2015 08:45 - 07.04.2015 09:00","8108","8642"
"07.04.2015 09:00 - 07.04.2015 09:15","8053","8927"
"07.04.2015 09:15 - 07.04.2015 09:30","8108","9074"
"07.04.2015 09:30 - 07.04.2015 09:45","8166","9095"
"07.04.2015 09:45 - 07.04.2015 10:00","8201","9116"
"07.04.2015 10:00 - 07.04.2015 10:15","8123","8813"
"07.04.2015 10:15 - 07.04.2015 10:30","8191","8888"
"07.04.2015 10:30 - 07.04.2015 10:45","8228","8890"
"07.04.2015 10:45 - 07.04.2015 11:00","8262","8916"
"07.04.2015 11:00 - 07.04.2015 11:15","8252","8744"
"07.04.2015 11:15 - 07.04.2015 11:30","8305","8885"
"07.04.2015 11:30 - 07.04.2015 11:45","8322","8869"
"07.04.2015 11:45 - 07.04.2015 12:00","8292","8838"
"07.04.2015 12:00 - 07.04.2015 12:15","8148","8780"
"07.04.2015 12:15 - 07.04.2015 12:30","8082","8667"
"07.04.2015 12:30 - 07.04.2015 12:45","8069","8609"
"07.04.2015 12:45 - 07.04.2015 13:00","8079","8719"
"07.04.2015 13:00 - 07.04.2015 13:15","8067","9053"
"07.04.2015 13:15 - 07.04.2015 13:30","8054","9148"
"07.04.2015 13:30 - 07.04.2015 13:45","8041","8983"
"07.04.2015 13:45 - 07.04.2015 14:00","8008","8813"
"07.04.2015 14:00 - 07.04.2015 14:15","7954","8760"
"07.04.2015 14:15 - 07.04.2015 14:30","7935","8757"
"07.04.2015 14:30 - 07.04.2015 14:45","7917","8749"
"07.04.2015 14:45 - 07.04.2015 15:00","7883","8748"
"07.04.2015 15:00 - 07.04.2015 15:15","7901","8712"
"07.04.2015 15:15 - 07.04.2015 15:30","7843","8610"
"07.04.2015 15:30 - 07.04.2015 15:45","7809","8517"
"07.04.2015 15:45 - 07.04.2015 16:00","7778","8512"
"07.04.2015 16:00 - 07.04.2015 16:15","7776","8406"
"07.04.2015 16:15 - 07.04.2015 16:30","7745","8387"
"07.04.2015 16:30 - 07.04.2015 16:45","7703","8455"
"07.04.2015 16:45 - 07.04.2015 17:00","7673","8348"
"07.04.2015 17:00 - 07.04.2015 17:15","7781","8169"
"07.04.2015 17:15 - 07.04.2015 17:30","7761","8034"
"07.04.2015 17:30 - 07.04.2015 17:45","7705","8157"
"07.04.2015 17:45 - 07.04.2015 18:00","7669","8286"
"07.04.2015 18:00 - 07.04.2015 18:15","7788","8710"
"07.04.2015 18:15 - 07.04.2015 18:30","7748","8558"
"07.04.2015 18:30 - 07.04.2015 18:45","7697","8875"
"07.04.2015 18:45 - 07.04.2015 19:00","7696","8756"
"07.04.2015 19:00 - 07.04.2015 19:15","7700","8295"
"07.04.2015 19:15 - 07.04.2015 19:30","7655","8296"
"07.04.2015 19:30 - 07.04.2015 19:45","7655","8216"
"07.04.2015 19:45 - 07.04.2015 20:00","7609","8151"
"07.04.2015 20:00 - 07.04.2015 20:15","7540","8152"
"07.04.2015 20:15 - 07.04.2015 20:30","7476","8002"
"07.04.2015 20:30 - 07.04.2015 20:45","7439","7966"
"07.04.2015 20:45 - 07.04.2015 21:00","7349","7791"
"07.04.2015 21:00 - 07.04.2015 21:15","7107","7340"
"07.04.2015 21:15 - 07.04.2015 21:30","7004","7199"
"07.04.2015 21:30 - 07.04.2015 21:45","6927","7183"
"07.04.2015 21:45 - 07.04.2015 22:00","6849","7148"
"07.04.2015 22:00 - 07.04.2015 22:15","6917","7740"
"07.04.2015 22:15 - 07.04.2015 22:30","6869","7710"
"07.04.2015 22:30 - 07.04.2015 22:45","6773","7801"
"07.04.2015 22:45 - 07.04.2015 23:00","6685","7656"
"07.04.2015 23:00 - 07.04.2015 23:15","6543","7036"
"07.04.2015 23:15 - 07.04.2015 23:30","6429","6895"
"07.04.2015 23:30 - 07.04.2015 23:45","6364","6822"
"07.04.2015 23:45 - 08.04.2015 00:00","6324","6839"
"08.04.2015 00:00 - 08.04.2015 00:15","6329","6489"
"08.04.2015 00:15 - 08.04.2015 00:30","6244","6290"
"08.04.2015 00:30 - 08.04.2015 00:45","6226","6214"
"08.04.2015 00:45 - 08.04.2015 01:00","6152","6190"
"08.04.2015 01:00 - 08.04.2015 01:15","6081","6042"
"08.04.2015 01:15 - 08.04.2015 01:30","6021","5934"
"08.04.2015 01:30 - 08.04.2015 01:45","6027","5939"
"08.04.2015 01:45 - 08.04.2015 02:00","5982","5860"
"08.04.2015 02:00 - 08.04.2015 02:15","6027","5827"
"08.04.2015 02:15 - 08.04.2015 02:30","5997","5715"
"08.04.2015 02:30 - 08.04.2015 02:45","5982","5667"
"08.04.2015 02:45 - 08.04.2015 03:00","5958","5595"
"08.04.2015 03:00 - 08.04.2015 03:15","5955","5604"
"08.04.2015 03:15 - 08.04.2015 03:30","5937","5578"
"08.04.2015 03:30 - 08.04.2015 03:45","5943","5619"
"08.04.2015 03:45 - 08.04.2015 04:00","5957","5578"
"08.04.2015 04:00 - 08.04.2015 04:15","6026","5618"
"08.04.2015 04:15 - 08.04.2015 04:30","6059","5758"
"08.04.2015 04:30 - 08.04.2015 04:45","6084","5812"
"08.04.2015 04:45 - 08.04.2015 05:00","6154","5906"
"08.04.2015 05:00 - 08.04.2015 05:15","6344","6241"
"08.04.2015 05:15 - 08.04.2015 05:30","6472","6468"
"08.04.2015 05:30 - 08.04.2015 05:45","6549","6516"
"08.04.2015 05:45 - 08.04.2015 06:00","6711","6840"
"08.04.2015 06:00 - 08.04.2015 06:15","6968","7484"
"08.04.2015 06:15 - 08.04.2015 06:30","7200","7628"
"08.04.2015 06:30 - 08.04.2015 06:45","7318","7540"
"08.04.2015 06:45 - 08.04.2015 07:00","7436","7625"
"08.04.2015 07:00 - 08.04.2015 07:15","7917","8314"
"08.04.2015 07:15 - 08.04.2015 07:30","7993","8360"
"08.04.2015 07:30 - 08.04.2015 07:45","8065","8402"
"08.04.2015 07:45 - 08.04.2015 08:00","8116","8542"
"08.04.2015 08:00 - 08.04.2015 08:15","8229","8758"
"08.04.2015 08:15 - 08.04.2015 08:30","8263","8777"
"08.04.2015 08:30 - 08.04.2015 08:45","8297","8815"
"08.04.2015 08:45 - 08.04.2015 09:00","8322","8829"
"08.04.2015 09:00 - 08.04.2015 09:15","8248","8682"
"08.04.2015 09:15 - 08.04.2015 09:30","8301","8792"
"08.04.2015 09:30 - 08.04.2015 09:45","8334","8864"
"08.04.2015 09:45 - 08.04.2015 10:00","8356","8863"
"08.04.2015 10:00 - 08.04.2015 10:15","8289","8610"
"08.04.2015 10:15 - 08.04.2015 10:30","8350","8622"
"08.04.2015 10:30 - 08.04.2015 10:45","8388","8624"
"08.04.2015 10:45 - 08.04.2015 11:00","8421","8686"
"08.04.2015 11:00 - 08.04.2015 11:15","8379","8766"
"08.04.2015 11:15 - 08.04.2015 11:30","8418","8808"
"08.04.2015 11:30 - 08.04.2015 11:45","8440","8931"
"08.04.2015 11:45 - 08.04.2015 12:00","8417","8922"
"08.04.2015 12:00 - 08.04.2015 12:15","8249","8822"
"08.04.2015 12:15 - 08.04.2015 12:30","8182","8871"
"08.04.2015 12:30 - 08.04.2015 12:45","8160","8893"
"08.04.2015 12:45 - 08.04.2015 13:00","8164","8887"
"08.04.2015 13:00 - 08.04.2015 13:15","8173","8653"
"08.04.2015 13:15 - 08.04.2015 13:30","8170","8606"
"08.04.2015 13:30 - 08.04.2015 13:45","8144","8482"
"08.04.2015 13:45 - 08.04.2015 14:00","8110","8423"
"08.04.2015 14:00 - 08.04.2015 14:15","8097","8457"
"08.04.2015 14:15 - 08.04.2015 14:30","8074","8384"
"08.04.2015 14:30 - 08.04.2015 14:45","8050","8350"
"08.04.2015 14:45 - 08.04.2015 15:00","8012","8266"
"08.04.2015 15:00 - 08.04.2015 15:15","8008","8500"
"08.04.2015 15:15 - 08.04.2015 15:30","7956","8410"
"08.04.2015 15:30 - 08.04.2015 15:45","7917","8372"
"08.04.2015 15:45 - 08.04.2015 16:00","7880","8400"
"08.04.2015 16:00 - 08.04.2015 16:15","7888","8456"
"08.04.2015 16:15 - 08.04.2015 16:30","7851","8424"
"08.04.2015 16:30 - 08.04.2015 16:45","7811","8370"
"08.04.2015 16:45 - 08.04.2015 17:00","7770","8396"
"08.04.2015 17:00 - 08.04.2015 17:15","7787","8392"
"08.04.2015 17:15 - 08.04.2015 17:30","7762","8504"
"08.04.2015 17:30 - 08.04.2015 17:45","7725","8481"
"08.04.2015 17:45 - 08.04.2015 18:00","7726","8481"
"08.04.2015 18:00 - 08.04.2015 18:15","7892","8328"
"08.04.2015 18:15 - 08.04.2015 18:30","7884","8175"
"08.04.2015 18:30 - 08.04.2015 18:45","7879","8128"
"08.04.2015 18:45 - 08.04.2015 19:00","7884","8201"
"08.04.2015 19:00 - 08.04.2015 19:15","7901","8142"
"08.04.2015 19:15 - 08.04.2015 19:30","7867","8207"
"08.04.2015 19:30 - 08.04.2015 19:45","7866","8199"
"08.04.2015 19:45 - 08.04.2015 20:00","7819","8236"
"08.04.2015 20:00 - 08.04.2015 20:15","7711","8152"
"08.04.2015 20:15 - 08.04.2015 20:30","7634","8045"
"08.04.2015 20:30 - 08.04.2015 20:45","7572","7982"
"08.04.2015 20:45 - 08.04.2015 21:00","7467","7845"
"08.04.2015 21:00 - 08.04.2015 21:15","7135","7492"
"08.04.2015 21:15 - 08.04.2015 21:30","7041","7447"
"08.04.2015 21:30 - 08.04.2015 21:45","6940","7417"
"08.04.2015 21:45 - 08.04.2015 22:00","6852","7284"
"08.04.2015 22:00 - 08.04.2015 22:15","6905","7186"
"08.04.2015 22:15 - 08.04.2015 22:30","6869","7105"
"08.04.2015 22:30 - 08.04.2015 22:45","6763","7118"
"08.04.2015 22:45 - 08.04.2015 23:00","6668","7049"
"08.04.2015 23:00 - 08.04.2015 23:15","6503","6668"
"08.04.2015 23:15 - 08.04.2015 23:30","6403","6528"
"08.04.2015 23:30 - 08.04.2015 23:45","6336","6586"
"08.04.2015 23:45 - 09.04.2015 00:00","6296","6471"
"09.04.2015 00:00 - 09.04.2015 00:15","6371","6411"
"09.04.2015 00:15 - 09.04.2015 00:30","6289","6248"
"09.04.2015 00:30 - 09.04.2015 00:45","6259","6246"
"09.04.2015 00:45 - 09.04.2015 01:00","6171","6221"
"09.04.2015 01:00 - 09.04.2015 01:15","6086","6023"
"09.04.2015 01:15 - 09.04.2015 01:30","6034","5933"
"09.04.2015 01:30 - 09.04.2015 01:45","6029","5946"
"09.04.2015 01:45 - 09.04.2015 02:00","5981","5925"
"09.04.2015 02:00 - 09.04.2015 02:15","5982","5855"
"09.04.2015 02:15 - 09.04.2015 02:30","5961","5784"
"09.04.2015 02:30 - 09.04.2015 02:45","5941","5791"
"09.04.2015 02:45 - 09.04.2015 03:00","5907","5752"
"09.04.2015 03:00 - 09.04.2015 03:15","5891","5802"
"09.04.2015 03:15 - 09.04.2015 03:30","5876","5812"
"09.04.2015 03:30 - 09.04.2015 03:45","5870","5768"
"09.04.2015 03:45 - 09.04.2015 04:00","5883","5791"
"09.04.2015 04:00 - 09.04.2015 04:15","5986","5898"
"09.04.2015 04:15 - 09.04.2015 04:30","6018","5993"
"09.04.2015 04:30 - 09.04.2015 04:45","6041","5955"
"09.04.2015 04:45 - 09.04.2015 05:00","6111","6042"
"09.04.2015 05:00 - 09.04.2015 05:15","6342","6433"
"09.04.2015 05:15 - 09.04.2015 05:30","6460","6640"
"09.04.2015 05:30 - 09.04.2015 05:45","6532","6718"
"09.04.2015 05:45 - 09.04.2015 06:00","6696","7068"
"09.04.2015 06:00 - 09.04.2015 06:15","7032","7302"
"09.04.2015 06:15 - 09.04.2015 06:30","7246","7528"
"09.04.2015 06:30 - 09.04.2015 06:45","7377","7581"
"09.04.2015 06:45 - 09.04.2015 07:00","7486","7749"
"09.04.2015 07:00 - 09.04.2015 07:15","7988","8176"
"09.04.2015 07:15 - 09.04.2015 07:30","8078","8314"
"09.04.2015 07:30 - 09.04.2015 07:45","8170","8389"
"09.04.2015 07:45 - 09.04.2015 08:00","8216","8480"
"09.04.2015 08:00 - 09.04.2015 08:15","8356","8700"
"09.04.2015 08:15 - 09.04.2015 08:30","8378","8750"
"09.04.2015 08:30 - 09.04.2015 08:45","8402","8741"
"09.04.2015 08:45 - 09.04.2015 09:00","8425","8724"
"09.04.2015 09:00 - 09.04.2015 09:15","8357","8752"
"09.04.2015 09:15 - 09.04.2015 09:30","8397","8818"
"09.04.2015 09:30 - 09.04.2015 09:45","8423","8852"
"09.04.2015 09:45 - 09.04.2015 10:00","8428","8859"
"09.04.2015 10:00 - 09.04.2015 10:15","8394","8887"
"09.04.2015 10:15 - 09.04.2015 10:30","8449","8944"
"09.04.2015 10:30 - 09.04.2015 10:45","8481","8953"
"09.04.2015 10:45 - 09.04.2015 11:00","8500","8962"
"09.04.2015 11:00 - 09.04.2015 11:15","8460","8899"
"09.04.2015 11:15 - 09.04.2015 11:30","8475","9004"
"09.04.2015 11:30 - 09.04.2015 11:45","8486","8950"
"09.04.2015 11:45 - 09.04.2015 12:00","8468","8923"
"09.04.2015 12:00 - 09.04.2015 12:15","8296","8562"
"09.04.2015 12:15 - 09.04.2015 12:30","8244","8502"
"09.04.2015 12:30 - 09.04.2015 12:45","8214","8489"
"09.04.2015 12:45 - 09.04.2015 13:00","8213","8501"
"09.04.2015 13:00 - 09.04.2015 13:15","8224","8446"
"09.04.2015 13:15 - 09.04.2015 13:30","8230","8359"
"09.04.2015 13:30 - 09.04.2015 13:45","8213","8313"
"09.04.2015 13:45 - 09.04.2015 14:00","8182","8298"
"09.04.2015 14:00 - 09.04.2015 14:15","8136","8258"
"09.04.2015 14:15 - 09.04.2015 14:30","8126","8233"
"09.04.2015 14:30 - 09.04.2015 14:45","8103","8236"
"09.04.2015 14:45 - 09.04.2015 15:00","8073","8204"
"09.04.2015 15:00 - 09.04.2015 15:15","8045","7921"
"09.04.2015 15:15 - 09.04.2015 15:30","8010","7814"
"09.04.2015 15:30 - 09.04.2015 15:45","7973","7809"
"09.04.2015 15:45 - 09.04.2015 16:00","7933","7756"
"09.04.2015 16:00 - 09.04.2015 16:15","7913","7640"
"09.04.2015 16:15 - 09.04.2015 16:30","7872","7651"
"09.04.2015 16:30 - 09.04.2015 16:45","7839","7635"
"09.04.2015 16:45 - 09.04.2015 17:00","7801","7516"
"09.04.2015 17:00 - 09.04.2015 17:15","7802","7840"
"09.04.2015 17:15 - 09.04.2015 17:30","7780","7878"
"09.04.2015 17:30 - 09.04.2015 17:45","7772","7826"
"09.04.2015 17:45 - 09.04.2015 18:00","7789","7789"
"09.04.2015 18:00 - 09.04.2015 18:15","7964","7996"
"09.04.2015 18:15 - 09.04.2015 18:30","7985","7904"
"09.04.2015 18:30 - 09.04.2015 18:45","8010","7866"
"09.04.2015 18:45 - 09.04.2015 19:00","8023","7922"
"09.04.2015 19:00 - 09.04.2015 19:15","8011","7861"
"09.04.2015 19:15 - 09.04.2015 19:30","7982","7799"
"09.04.2015 19:30 - 09.04.2015 19:45","7973","7822"
"09.04.2015 19:45 - 09.04.2015 20:00","7935","7859"
"09.04.2015 20:00 - 09.04.2015 20:15","7817","7880"
"09.04.2015 20:15 - 09.04.2015 20:30","7750","7836"
"09.04.2015 20:30 - 09.04.2015 20:45","7670","7827"
"09.04.2015 20:45 - 09.04.2015 21:00","7562","7642"
"09.04.2015 21:00 - 09.04.2015 21:15","7195","7551"
"09.04.2015 21:15 - 09.04.2015 21:30","7105","7458"
"09.04.2015 21:30 - 09.04.2015 21:45","7000","7400"
"09.04.2015 21:45 - 09.04.2015 22:00","6912","7286"
"09.04.2015 22:00 - 09.04.2015 22:15","6956","7301"
"09.04.2015 22:15 - 09.04.2015 22:30","6915","7181"
"09.04.2015 22:30 - 09.04.2015 22:45","6812","7224"
"09.04.2015 22:45 - 09.04.2015 23:00","6719","7130"
"09.04.2015 23:00 - 09.04.2015 23:15","6535","6401"
"09.04.2015 23:15 - 09.04.2015 23:30","6432","6224"
"09.04.2015 23:30 - 09.04.2015 23:45","6357","6187"
"09.04.2015 23:45 - 10.04.2015 00:00","6309","6034"
"10.04.2015 00:00 - 10.04.2015 00:15","6306","5975"
"10.04.2015 00:15 - 10.04.2015 00:30","6228","5837"
"10.04.2015 00:30 - 10.04.2015 00:45","6191","5880"
"10.04.2015 00:45 - 10.04.2015 01:00","6112","5736"
"10.04.2015 01:00 - 10.04.2015 01:15","6051","5484"
"10.04.2015 01:15 - 10.04.2015 01:30","6002","5418"
"10.04.2015 01:30 - 10.04.2015 01:45","5994","5451"
"10.04.2015 01:45 - 10.04.2015 02:00","5945","5367"
"10.04.2015 02:00 - 10.04.2015 02:15","5967","5381"
"10.04.2015 02:15 - 10.04.2015 02:30","5945","5330"
"10.04.2015 02:30 - 10.04.2015 02:45","5920","5311"
"10.04.2015 02:45 - 10.04.2015 03:00","5894","5239"
"10.04.2015 03:00 - 10.04.2015 03:15","5889","5071"
"10.04.2015 03:15 - 10.04.2015 03:30","5880","5004"
"10.04.2015 03:30 - 10.04.2015 03:45","5878","5054"
"10.04.2015 03:45 - 10.04.2015 04:00","5885","5145"
"10.04.2015 04:00 - 10.04.2015 04:15","5964","5276"
"10.04.2015 04:15 - 10.04.2015 04:30","5998","5282"
"10.04.2015 04:30 - 10.04.2015 04:45","6022","5260"
"10.04.2015 04:45 - 10.04.2015 05:00","6081","5374"
"10.04.2015 05:00 - 10.04.2015 05:15","6295","5730"
"10.04.2015 05:15 - 10.04.2015 05:30","6415","6053"
"10.04.2015 05:30 - 10.04.2015 05:45","6483","6148"
"10.04.2015 05:45 - 10.04.2015 06:00","6642","6408"
"10.04.2015 06:00 - 10.04.2015 06:15","6988","6844"
"10.04.2015 06:15 - 10.04.2015 06:30","7189","7075"
"10.04.2015 06:30 - 10.04.2015 06:45","7319","7192"
"10.04.2015 06:45 - 10.04.2015 07:00","7437","7277"
"10.04.2015 07:00 - 10.04.2015 07:15","7931","7968"
"10.04.2015 07:15 - 10.04.2015 07:30","8022","8090"
"10.04.2015 07:30 - 10.04.2015 07:45","8090","8122"
"10.04.2015 07:45 - 10.04.2015 08:00","8124","8173"
"10.04.2015 08:00 - 10.04.2015 08:15","8245","8574"
"10.04.2015 08:15 - 10.04.2015 08:30","8265","8647"
"10.04.2015 08:30 - 10.04.2015 08:45","8287","8755"
"10.04.2015 08:45 - 10.04.2015 09:00","8309","8698"
"10.04.2015 09:00 - 10.04.2015 09:15","8242","8183"
"10.04.2015 09:15 - 10.04.2015 09:30","8274","8166"
"10.04.2015 09:30 - 10.04.2015 09:45","8295","8253"
"10.04.2015 09:45 - 10.04.2015 10:00","8293","8216"
"10.04.2015 10:00 - 10.04.2015 10:15","8205","7816"
"10.04.2015 10:15 - 10.04.2015 10:30","8241","7863"
"10.04.2015 10:30 - 10.04.2015 10:45","8272","7958"
"10.04.2015 10:45 - 10.04.2015 11:00","8288","7873"
"10.04.2015 11:00 - 10.04.2015 11:15","8206","8082"
"10.04.2015 11:15 - 10.04.2015 11:30","8211","8095"
"10.04.2015 11:30 - 10.04.2015 11:45","8224","8132"
"10.04.2015 11:45 - 10.04.2015 12:00","8197","8091"
"10.04.2015 12:00 - 10.04.2015 12:15","8005","7902"
"10.04.2015 12:15 - 10.04.2015 12:30","7940","7658"
"10.04.2015 12:30 - 10.04.2015 12:45","7894","7638"
"10.04.2015 12:45 - 10.04.2015 13:00","7869","7575"
"10.04.2015 13:00 - 10.04.2015 13:15","7785","7504"
"10.04.2015 13:15 - 10.04.2015 13:30","7769","7423"
"10.04.2015 13:30 - 10.04.2015 13:45","7735","7371"
"10.04.2015 13:45 - 10.04.2015 14:00","7694","7343"
"10.04.2015 14:00 - 10.04.2015 14:15","7671","7392"
"10.04.2015 14:15 - 10.04.2015 14:30","7650","7347"
"10.04.2015 14:30 - 10.04.2015 14:45","7617","7378"
"10.04.2015 14:45 - 10.04.2015 15:00","7579","7332"
"10.04.2015 15:00 - 10.04.2015 15:15","7562","7270"
"10.04.2015 15:15 - 10.04.2015 15:30","7527","7227"
"10.04.2015 15:30 - 10.04.2015 15:45","7485","7206"
"10.04.2015 15:45 - 10.04.2015 16:00","7445","7199"
"10.04.2015 16:00 - 10.04.2015 16:15","7453","6913"
"10.04.2015 16:15 - 10.04.2015 16:30","7419","6883"
"10.04.2015 16:30 - 10.04.2015 16:45","7383","6866"
"10.04.2015 16:45 - 10.04.2015 17:00","7358","6899"
"10.04.2015 17:00 - 10.04.2015 17:15","7390","7101"
"10.04.2015 17:15 - 10.04.2015 17:30","7387","7184"
"10.04.2015 17:30 - 10.04.2015 17:45","7369","7248"
"10.04.2015 17:45 - 10.04.2015 18:00","7374","7064"
"10.04.2015 18:00 - 10.04.2015 18:15","7544","7470"
"10.04.2015 18:15 - 10.04.2015 18:30","7564","7463"
"10.04.2015 18:30 - 10.04.2015 18:45","7583","7382"
"10.04.2015 18:45 - 10.04.2015 19:00","7596","7388"
"10.04.2015 19:00 - 10.04.2015 19:15","7582","7496"
"10.04.2015 19:15 - 10.04.2015 19:30","7557","7394"
"10.04.2015 19:30 - 10.04.2015 19:45","7546","7428"
"10.04.2015 19:45 - 10.04.2015 20:00","7513","7486"
"10.04.2015 20:00 - 10.04.2015 20:15","7390","7526"
"10.04.2015 20:15 - 10.04.2015 20:30","7334","7414"
"10.04.2015 20:30 - 10.04.2015 20:45","7279","7347"
"10.04.2015 20:45 - 10.04.2015 21:00","7179","7214"
"10.04.2015 21:00 - 10.04.2015 21:15","6835","6856"
"10.04.2015 21:15 - 10.04.2015 21:30","6755","6679"
"10.04.2015 21:30 - 10.04.2015 21:45","6650","6660"
"10.04.2015 21:45 - 10.04.2015 22:00","6559","6608"
"10.04.2015 22:00 - 10.04.2015 22:15","6651","6460"
"10.04.2015 22:15 - 10.04.2015 22:30","6619","6364"
"10.04.2015 22:30 - 10.04.2015 22:45","6541","6198"
"10.04.2015 22:45 - 10.04.2015 23:00","6450","6108"
"10.04.2015 23:00 - 10.04.2015 23:15","6257","5901"
"10.04.2015 23:15 - 10.04.2015 23:30","6167","5745"
"10.04.2015 23:30 - 10.04.2015 23:45","6100","5750"
"10.04.2015 23:45 - 11.04.2015 00:00","6051","5698"
"11.04.2015 00:00 - 11.04.2015 00:15","5893","5847"
"11.04.2015 00:15 - 11.04.2015 00:30","5810","5904"
"11.04.2015 00:30 - 11.04.2015 00:45","5757","5788"
"11.04.2015 00:45 - 11.04.2015 01:00","5674","5704"
"11.04.2015 01:00 - 11.04.2015 01:15","5636","5654"
"11.04.2015 01:15 - 11.04.2015 01:30","5577","5552"
"11.04.2015 01:30 - 11.04.2015 01:45","5568","5574"
"11.04.2015 01:45 - 11.04.2015 02:00","5512","5455"
"11.04.2015 02:00 - 11.04.2015 02:15","5593","5248"
"11.04.2015 02:15 - 11.04.2015 02:30","5561","5156"
"11.04.2015 02:30 - 11.04.2015 02:45","5526","5126"
"11.04.2015 02:45 - 11.04.2015 03:00","5494","5029"
"11.04.2015 03:00 - 11.04.2015 03:15","5467","5024"
"11.04.2015 03:15 - 11.04.2015 03:30","5451","4974"
"11.04.2015 03:30 - 11.04.2015 03:45","5443","4957"
"11.04.2015 03:45 - 11.04.2015 04:00","5436","4943"
"11.04.2015 04:00 - 11.04.2015 04:15","5487","5156"
"11.04.2015 04:15 - 11.04.2015 04:30","5501","5238"
"11.04.2015 04:30 - 11.04.2015 04:45","5507","5248"
"11.04.2015 04:45 - 11.04.2015 05:00","5524","5256"
"11.04.2015 05:00 - 11.04.2015 05:15","5589","5344"
"11.04.2015 05:15 - 11.04.2015 05:30","5652","5534"
"11.04.2015 05:30 - 11.04.2015 05:45","5674","5560"
"11.04.2015 05:45 - 11.04.2015 06:00","5720","5602"
"11.04.2015 06:00 - 11.04.2015 06:15","5824","5770"
"11.04.2015 06:15 - 11.04.2015 06:30","5908","5885"
"11.04.2015 06:30 - 11.04.2015 06:45","5942","5931"
"11.04.2015 06:45 - 11.04.2015 07:00","5997","6023"
"11.04.2015 07:00 - 11.04.2015 07:15","6232","6329"
"11.04.2015 07:15 - 11.04.2015 07:30","6297","6463"
"11.04.2015 07:30 - 11.04.2015 07:45","6328","6507"
"11.04.2015 07:45 - 11.04.2015 08:00","6382","6634"
"11.04.2015 08:00 - 11.04.2015 08:15","6426","6731"
"11.04.2015 08:15 - 11.04.2015 08:30","6484","6779"
"11.04.2015 08:30 - 11.04.2015 08:45","6523","6827"
"11.04.2015 08:45 - 11.04.2015 09:00","6577","6844"
"11.04.2015 09:00 - 11.04.2015 09:15","6624","6682"
"11.04.2015 09:15 - 11.04.2015 09:30","6651","6755"
"11.04.2015 09:30 - 11.04.2015 09:45","6674","6780"
"11.04.2015 09:45 - 11.04.2015 10:00","6687","6764"
"11.04.2015 10:00 - 11.04.2015 10:15","6695","6741"
"11.04.2015 10:15 - 11.04.2015 10:30","6725","6824"
"11.04.2015 10:30 - 11.04.2015 10:45","6750","6877"
"11.04.2015 10:45 - 11.04.2015 11:00","6777","6909"
"11.04.2015 11:00 - 11.04.2015 11:15","6783","6942"
"11.04.2015 11:15 - 11.04.2015 11:30","6802","6976"
"11.04.2015 11:30 - 11.04.2015 11:45","6830","6989"
"11.04.2015 11:45 - 11.04.2015 12:00","6814","6952"
"11.04.2015 12:00 - 11.04.2015 12:15","6685","6606"
"11.04.2015 12:15 - 11.04.2015 12:30","6622","6579"
"11.04.2015 12:30 - 11.04.2015 12:45","6584","6509"
"11.04.2015 12:45 - 11.04.2015 13:00","6565","6429"
"11.04.2015 13:00 - 11.04.2015 13:15","6533","6343"
"11.04.2015 13:15 - 11.04.2015 13:30","6528","6252"
"11.04.2015 13:30 - 11.04.2015 13:45","6501","6267"
"11.04.2015 13:45 - 11.04.2015 14:00","6455","6217"
"11.04.2015 14:00 - 11.04.2015 14:15","6455","6134"
"11.04.2015 14:15 - 11.04.2015 14:30","6428","6107"
"11.04.2015 14:30 - 11.04.2015 14:45","6427","6143"
"11.04.2015 14:45 - 11.04.2015 15:00","6384","6104"
