"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"17.03.2019 13:00 - 17.03.2019 13:15","53370","54035"
"17.03.2019 13:15 - 17.03.2019 13:30","52975","53599"
"17.03.2019 13:30 - 17.03.2019 13:45","52755","53486"
"17.03.2019 13:45 - 17.03.2019 14:00","51840","52853"
"17.03.2019 14:00 - 17.03.2019 14:15","51721","52740"
"17.03.2019 14:15 - 17.03.2019 14:30","51279","52543"
"17.03.2019 14:30 - 17.03.2019 14:45","51481","52114"
"17.03.2019 14:45 - 17.03.2019 15:00","51846","51625"
"17.03.2019 15:00 - 17.03.2019 15:15","52023","52079"
"17.03.2019 15:15 - 17.03.2019 15:30","51224","51857"
"17.03.2019 15:30 - 17.03.2019 15:45","50911","51439"
"17.03.2019 15:45 - 17.03.2019 16:00","50894","51476"
"17.03.2019 16:00 - 17.03.2019 16:15","51042","52020"
"17.03.2019 16:15 - 17.03.2019 16:30","51365","52131"
"17.03.2019 16:30 - 17.03.2019 16:45","51421","52057"
"17.03.2019 16:45 - 17.03.2019 17:00","50914","52655"
"17.03.2019 17:00 - 17.03.2019 17:15","51587","52671"
"17.03.2019 17:15 - 17.03.2019 17:30","51859","53414"
"17.03.2019 17:30 - 17.03.2019 17:45","52871","53792"
"17.03.2019 17:45 - 17.03.2019 18:00","53415","54176"
"17.03.2019 18:00 - 17.03.2019 18:15","54433","55030"
"17.03.2019 18:15 - 17.03.2019 18:30","55473","55654"
"17.03.2019 18:30 - 17.03.2019 18:45","56013","56340"
"17.03.2019 18:45 - 17.03.2019 19:00","56273","57492"
"17.03.2019 19:00 - 17.03.2019 19:15","56474","57928"
"17.03.2019 19:15 - 17.03.2019 19:30","56435","57732"
"17.03.2019 19:30 - 17.03.2019 19:45","55864","57091"
"17.03.2019 19:45 - 17.03.2019 20:00","55246","56659"
"17.03.2019 20:00 - 17.03.2019 20:15","54948","56213"
"17.03.2019 20:15 - 17.03.2019 20:30","54055","55026"
"17.03.2019 20:30 - 17.03.2019 20:45","53059","54562"
"17.03.2019 20:45 - 17.03.2019 21:00","53044","53988"
"17.03.2019 21:00 - 17.03.2019 21:15","52019","53475"
"17.03.2019 21:15 - 17.03.2019 21:30","51793","53446"
"17.03.2019 21:30 - 17.03.2019 21:45","52395","52792"
"17.03.2019 21:45 - 17.03.2019 22:00","52033","53275"
"17.03.2019 22:00 - 17.03.2019 22:15","52701","53783"
"17.03.2019 22:15 - 17.03.2019 22:30","52316","53821"
"17.03.2019 22:30 - 17.03.2019 22:45","51532","53369"
"17.03.2019 22:45 - 17.03.2019 23:00","50717","52895"
"17.03.2019 23:00 - 17.03.2019 23:15","49604","51601"
"17.03.2019 23:15 - 17.03.2019 23:30","48830","50780"
"17.03.2019 23:30 - 17.03.2019 23:45","48010","50443"
"17.03.2019 23:45 - 18.03.2019 00:00","47453","49524"
"18.03.2019 00:00 - 18.03.2019 00:15","46785","48983"
"18.03.2019 00:15 - 18.03.2019 00:30","46307","48184"
"18.03.2019 00:30 - 18.03.2019 00:45","45891","47883"
"18.03.2019 00:45 - 18.03.2019 01:00","45581","47699"
"18.03.2019 01:00 - 18.03.2019 01:15","45101","47530"
"18.03.2019 01:15 - 18.03.2019 01:30","44767","47109"
"18.03.2019 01:30 - 18.03.2019 01:45","44588","47064"
"18.03.2019 01:45 - 18.03.2019 02:00","44273","46938"
"18.03.2019 02:00 - 18.03.2019 02:15","44054","46848"
"18.03.2019 02:15 - 18.03.2019 02:30","44076","46675"
"18.03.2019 02:30 - 18.03.2019 02:45","43998","46538"
"18.03.2019 02:45 - 18.03.2019 03:00","44158","46722"
"18.03.2019 03:00 - 18.03.2019 03:15","44349","46952"
"18.03.2019 03:15 - 18.03.2019 03:30","44420","47356"
"18.03.2019 03:30 - 18.03.2019 03:45","44691","47499"
"18.03.2019 03:45 - 18.03.2019 04:00","44892","47815"
"18.03.2019 04:00 - 18.03.2019 04:15","45449","48306"
"18.03.2019 04:15 - 18.03.2019 04:30","45953","48833"
"18.03.2019 04:30 - 18.03.2019 04:45","46584","49529"
"18.03.2019 04:45 - 18.03.2019 05:00","47169","49871"
"18.03.2019 05:00 - 18.03.2019 05:15","48734","51125"
"18.03.2019 05:15 - 18.03.2019 05:30","49419","51757"
"18.03.2019 05:30 - 18.03.2019 05:45","50759","52964"
"18.03.2019 05:45 - 18.03.2019 06:00","52495","54587"
"18.03.2019 06:00 - 18.03.2019 06:15","55311","57771"
"18.03.2019 06:15 - 18.03.2019 06:30","57732","59599"
"18.03.2019 06:30 - 18.03.2019 06:45","59385","60919"
"18.03.2019 06:45 - 18.03.2019 07:00","60707","62185"
"18.03.2019 07:00 - 18.03.2019 07:15","62208","63280"
"18.03.2019 07:15 - 18.03.2019 07:30","63375","65573"
"18.03.2019 07:30 - 18.03.2019 07:45","64223","66564"
"18.03.2019 07:45 - 18.03.2019 08:00","65325","67433"
"18.03.2019 08:00 - 18.03.2019 08:15","66535","68142"
"18.03.2019 08:15 - 18.03.2019 08:30","66833","68523"
"18.03.2019 08:30 - 18.03.2019 08:45","67004","68773"
"18.03.2019 08:45 - 18.03.2019 09:00","67273","68940"
"18.03.2019 09:00 - 18.03.2019 09:15","66905","68376"
"18.03.2019 09:15 - 18.03.2019 09:30","67139","68636"
"18.03.2019 09:30 - 18.03.2019 09:45","67550","69007"
"18.03.2019 09:45 - 18.03.2019 10:00","67873","69363"
"18.03.2019 10:00 - 18.03.2019 10:15","68290","69032"
"18.03.2019 10:15 - 18.03.2019 10:30","68695","69503"
"18.03.2019 10:30 - 18.03.2019 10:45","68859","69801"
"18.03.2019 10:45 - 18.03.2019 11:00","69318","69897"
"18.03.2019 11:00 - 18.03.2019 11:15","69696","70029"
"18.03.2019 11:15 - 18.03.2019 11:30","70014","70478"
"18.03.2019 11:30 - 18.03.2019 11:45","70157","70811"
"18.03.2019 11:45 - 18.03.2019 12:00","70465","70907"
"18.03.2019 12:00 - 18.03.2019 12:15","69787","70413"
"18.03.2019 12:15 - 18.03.2019 12:30","69681","70058"
"18.03.2019 12:30 - 18.03.2019 12:45","69501","70086"
"18.03.2019 12:45 - 18.03.2019 13:00","69571","70418"
"18.03.2019 13:00 - 18.03.2019 13:15","69374","69906"
"18.03.2019 13:15 - 18.03.2019 13:30","68972","69278"
"18.03.2019 13:30 - 18.03.2019 13:45","68643","68963"
"18.03.2019 13:45 - 18.03.2019 14:00","67974","68159"
"18.03.2019 14:00 - 18.03.2019 14:15","67666","68129"
"18.03.2019 14:15 - 18.03.2019 14:30","67540","68386"
"18.03.2019 14:30 - 18.03.2019 14:45","67212","68159"
"18.03.2019 14:45 - 18.03.2019 15:00","67028","68299"
"18.03.2019 15:00 - 18.03.2019 15:15","65754","68440"
"18.03.2019 15:15 - 18.03.2019 15:30","66733","67964"
"18.03.2019 15:30 - 18.03.2019 15:45","66524","67165"
"18.03.2019 15:45 - 18.03.2019 16:00","65935","66265"
"18.03.2019 16:00 - 18.03.2019 16:15","65861","66367"
"18.03.2019 16:15 - 18.03.2019 16:30","64738","66063"
"18.03.2019 16:30 - 18.03.2019 16:45","62849","65917"
"18.03.2019 16:45 - 18.03.2019 17:00","62791","65763"
"18.03.2019 17:00 - 18.03.2019 17:15","62976","66145"
"18.03.2019 17:15 - 18.03.2019 17:30","63061","66001"
"18.03.2019 17:30 - 18.03.2019 17:45","63404","66313"
"18.03.2019 17:45 - 18.03.2019 18:00","63601","66448"
"18.03.2019 18:00 - 18.03.2019 18:15","63991","67062"
"18.03.2019 18:15 - 18.03.2019 18:30","64424","67358"
"18.03.2019 18:30 - 18.03.2019 18:45","65283","68372"
"18.03.2019 18:45 - 18.03.2019 19:00","65762","69635"
"18.03.2019 19:00 - 18.03.2019 19:15","65872","70522"
"18.03.2019 19:15 - 18.03.2019 19:30","65733","70284"
"18.03.2019 19:30 - 18.03.2019 19:45","65361","69844"
"18.03.2019 19:45 - 18.03.2019 20:00","64921","69069"
"18.03.2019 20:00 - 18.03.2019 20:15","64253","67668"
"18.03.2019 20:15 - 18.03.2019 20:30","63503","66304"
"18.03.2019 20:30 - 18.03.2019 20:45","62872","65151"
"18.03.2019 20:45 - 18.03.2019 21:00","62277","64121"
"18.03.2019 21:00 - 18.03.2019 21:15","61116","63582"
"18.03.2019 21:15 - 18.03.2019 21:30","60772","62722"
"18.03.2019 21:30 - 18.03.2019 21:45","60266","61916"
"18.03.2019 21:45 - 18.03.2019 22:00","59076","60699"
"18.03.2019 22:00 - 18.03.2019 22:15","59045","60398"
"18.03.2019 22:15 - 18.03.2019 22:30","58147","59468"
"18.03.2019 22:30 - 18.03.2019 22:45","57077","58348"
"18.03.2019 22:45 - 18.03.2019 23:00","55908","57010"
"18.03.2019 23:00 - 18.03.2019 23:15","54650","55935"
"18.03.2019 23:15 - 18.03.2019 23:30","53695","54953"
"18.03.2019 23:30 - 18.03.2019 23:45","52686","53951"
"18.03.2019 23:45 - 19.03.2019 00:00","51965","52996"
"19.03.2019 00:00 - 19.03.2019 00:15","50541","52441"
"19.03.2019 00:15 - 19.03.2019 00:30","49859","51811"
"19.03.2019 00:30 - 19.03.2019 00:45","49254","51426"
"19.03.2019 00:45 - 19.03.2019 01:00","48814","51306"
"19.03.2019 01:00 - 19.03.2019 01:15","48250","50987"
"19.03.2019 01:15 - 19.03.2019 01:30","48008","50443"
"19.03.2019 01:30 - 19.03.2019 01:45","47765","50219"
"19.03.2019 01:45 - 19.03.2019 02:00","47436","50052"
"19.03.2019 02:00 - 19.03.2019 02:15","47194","49903"
"19.03.2019 02:15 - 19.03.2019 02:30","47114","49704"
"19.03.2019 02:30 - 19.03.2019 02:45","47129","49572"
"19.03.2019 02:45 - 19.03.2019 03:00","47240","49821"
"19.03.2019 03:00 - 19.03.2019 03:15","47371","50320"
"19.03.2019 03:15 - 19.03.2019 03:30","47550","50447"
"19.03.2019 03:30 - 19.03.2019 03:45","47545","50460"
"19.03.2019 03:45 - 19.03.2019 04:00","47803","50662"
"19.03.2019 04:00 - 19.03.2019 04:15","48206","51378"
"19.03.2019 04:15 - 19.03.2019 04:30","48693","51958"
"19.03.2019 04:30 - 19.03.2019 04:45","49214","52723"
"19.03.2019 04:45 - 19.03.2019 05:00","49778","53368"
"19.03.2019 05:00 - 19.03.2019 05:15","51070","54718"
"19.03.2019 05:15 - 19.03.2019 05:30","51778","55585"
"19.03.2019 05:30 - 19.03.2019 05:45","52991","56594"
"19.03.2019 05:45 - 19.03.2019 06:00","54500","57798"
"19.03.2019 06:00 - 19.03.2019 06:15","57020","61141"
"19.03.2019 06:15 - 19.03.2019 06:30","59339","62539"
"19.03.2019 06:30 - 19.03.2019 06:45","60609","63612"
"19.03.2019 06:45 - 19.03.2019 07:00","61830","64837"
"19.03.2019 07:00 - 19.03.2019 07:15","63514","66316"
"19.03.2019 07:15 - 19.03.2019 07:30","64396","67129"
"19.03.2019 07:30 - 19.03.2019 07:45","65099","67620"
"19.03.2019 07:45 - 19.03.2019 08:00","65910","68124"
"19.03.2019 08:00 - 19.03.2019 08:15","66729","68545"
"19.03.2019 08:15 - 19.03.2019 08:30","66892","68602"
"19.03.2019 08:30 - 19.03.2019 08:45","67037","68913"
"19.03.2019 08:45 - 19.03.2019 09:00","67148","68988"
"19.03.2019 09:00 - 19.03.2019 09:15","66878","68470"
"19.03.2019 09:15 - 19.03.2019 09:30","67004","68720"
"19.03.2019 09:30 - 19.03.2019 09:45","67289","69063"
"19.03.2019 09:45 - 19.03.2019 10:00","67755","69261"
"19.03.2019 10:00 - 19.03.2019 10:15","68102","69228"
"19.03.2019 10:15 - 19.03.2019 10:30","68443","69477"
"19.03.2019 10:30 - 19.03.2019 10:45","68528","69755"
"19.03.2019 10:45 - 19.03.2019 11:00","68804","70175"
"19.03.2019 11:00 - 19.03.2019 11:15","69129","70248"
"19.03.2019 11:15 - 19.03.2019 11:30","69315","70725"
"19.03.2019 11:30 - 19.03.2019 11:45","69396","70565"
"19.03.2019 11:45 - 19.03.2019 12:00","69153","70143"
"19.03.2019 12:00 - 19.03.2019 12:15","68809","69623"
"19.03.2019 12:15 - 19.03.2019 12:30","68754","69338"
"19.03.2019 12:30 - 19.03.2019 12:45","68715","69234"
"19.03.2019 12:45 - 19.03.2019 13:00","69013","69234"
"19.03.2019 13:00 - 19.03.2019 13:15","68715","69376"
"19.03.2019 13:15 - 19.03.2019 13:30","68597","68988"
"19.03.2019 13:30 - 19.03.2019 13:45","68451","68479"
"19.03.2019 13:45 - 19.03.2019 14:00","67864","68000"
"19.03.2019 14:00 - 19.03.2019 14:15","67802","68538"
"19.03.2019 14:15 - 19.03.2019 14:30","67551","68526"
"19.03.2019 14:30 - 19.03.2019 14:45","67542","67976"
"19.03.2019 14:45 - 19.03.2019 15:00","67480","67549"
"19.03.2019 15:00 - 19.03.2019 15:15","66808","67684"
"19.03.2019 15:15 - 19.03.2019 15:30","66540","67288"
"19.03.2019 15:30 - 19.03.2019 15:45","66163","66821"
"19.03.2019 15:45 - 19.03.2019 16:00","65802","66397"
"19.03.2019 16:00 - 19.03.2019 16:15","65538","66298"
"19.03.2019 16:15 - 19.03.2019 16:30","64815","65870"
"19.03.2019 16:30 - 19.03.2019 16:45","64287","65836"
"19.03.2019 16:45 - 19.03.2019 17:00","64944","65858"
"19.03.2019 17:00 - 19.03.2019 17:15","65073","66161"
"19.03.2019 17:15 - 19.03.2019 17:30","65230","66390"
"19.03.2019 17:30 - 19.03.2019 17:45","65689","66251"
"19.03.2019 17:45 - 19.03.2019 18:00","65805","66485"
"19.03.2019 18:00 - 19.03.2019 18:15","66107","67089"
"19.03.2019 18:15 - 19.03.2019 18:30","66667","67485"
"19.03.2019 18:30 - 19.03.2019 18:45","67473","68763"
"19.03.2019 18:45 - 19.03.2019 19:00","68044","70022"
"19.03.2019 19:00 - 19.03.2019 19:15","68010","70973"
"19.03.2019 19:15 - 19.03.2019 19:30","67713","70868"
"19.03.2019 19:30 - 19.03.2019 19:45","67189","70346"
"19.03.2019 19:45 - 19.03.2019 20:00","66620","69306"
"19.03.2019 20:00 - 19.03.2019 20:15","65685","68178"
"19.03.2019 20:15 - 19.03.2019 20:30","64381","67037"
"19.03.2019 20:30 - 19.03.2019 20:45","63467","65735"
"19.03.2019 20:45 - 19.03.2019 21:00","62724","65025"
"19.03.2019 21:00 - 19.03.2019 21:15","61772","64268"
"19.03.2019 21:15 - 19.03.2019 21:30","61008","63331"
"19.03.2019 21:30 - 19.03.2019 21:45","60237","62438"
"19.03.2019 21:45 - 19.03.2019 22:00","59625","61627"
"19.03.2019 22:00 - 19.03.2019 22:15","59559","61100"
"19.03.2019 22:15 - 19.03.2019 22:30","58722","60386"
"19.03.2019 22:30 - 19.03.2019 22:45","57612","59458"
"19.03.2019 22:45 - 19.03.2019 23:00","56320","58777"
"19.03.2019 23:00 - 19.03.2019 23:15","54879","57553"
"19.03.2019 23:15 - 19.03.2019 23:30","53919","56499"
"19.03.2019 23:30 - 19.03.2019 23:45","52964","55507"
"19.03.2019 23:45 - 20.03.2019 00:00","52164","55005"
"20.03.2019 00:00 - 20.03.2019 00:15","51309","53682"
"20.03.2019 00:15 - 20.03.2019 00:30","50524","53371"
"20.03.2019 00:30 - 20.03.2019 00:45","50059","52752"
"20.03.2019 00:45 - 20.03.2019 01:00","49491","52014"
"20.03.2019 01:00 - 20.03.2019 01:15","48857","51669"
"20.03.2019 01:15 - 20.03.2019 01:30","48521","51380"
"20.03.2019 01:30 - 20.03.2019 01:45","48232","51460"
"20.03.2019 01:45 - 20.03.2019 02:00","47989","51065"
"20.03.2019 02:00 - 20.03.2019 02:15","47725","50753"
"20.03.2019 02:15 - 20.03.2019 02:30","47654","50487"
"20.03.2019 02:30 - 20.03.2019 02:45","47590","50781"
"20.03.2019 02:45 - 20.03.2019 03:00","47824","50910"
"20.03.2019 03:00 - 20.03.2019 03:15","47944","50963"
"20.03.2019 03:15 - 20.03.2019 03:30","48169","51263"
"20.03.2019 03:30 - 20.03.2019 03:45","48277","51522"
"20.03.2019 03:45 - 20.03.2019 04:00","48547","51704"
"20.03.2019 04:00 - 20.03.2019 04:15","48997","52540"
"20.03.2019 04:15 - 20.03.2019 04:30","49340","52587"
"20.03.2019 04:30 - 20.03.2019 04:45","49790","53063"
"20.03.2019 04:45 - 20.03.2019 05:00","50415","53404"
"20.03.2019 05:00 - 20.03.2019 05:15","51484","55504"
"20.03.2019 05:15 - 20.03.2019 05:30","52110","56340"
"20.03.2019 05:30 - 20.03.2019 05:45","53118","57165"
"20.03.2019 05:45 - 20.03.2019 06:00","54450","58749"
"20.03.2019 06:00 - 20.03.2019 06:15","57193","61121"
"20.03.2019 06:15 - 20.03.2019 06:30","59302","62918"
"20.03.2019 06:30 - 20.03.2019 06:45","60573","64327"
"20.03.2019 06:45 - 20.03.2019 07:00","61892","65609"
"20.03.2019 07:00 - 20.03.2019 07:15","63292","66890"
"20.03.2019 07:15 - 20.03.2019 07:30","64222","67703"
"20.03.2019 07:30 - 20.03.2019 07:45","65492","68474"
"20.03.2019 07:45 - 20.03.2019 08:00","66310","68850"
"20.03.2019 08:00 - 20.03.2019 08:15","66853","69486"
"20.03.2019 08:15 - 20.03.2019 08:30","67248","69734"
"20.03.2019 08:30 - 20.03.2019 08:45","67476","70068"
"20.03.2019 08:45 - 20.03.2019 09:00","67749","70332"
"20.03.2019 09:00 - 20.03.2019 09:15","67356","69599"
"20.03.2019 09:15 - 20.03.2019 09:30","67569","69626"
"20.03.2019 09:30 - 20.03.2019 09:45","67787","69827"
"20.03.2019 09:45 - 20.03.2019 10:00","68229","70243"
"20.03.2019 10:00 - 20.03.2019 10:15","68500","70013"
"20.03.2019 10:15 - 20.03.2019 10:30","68829","69759"
"20.03.2019 10:30 - 20.03.2019 10:45","68930","69973"
"20.03.2019 10:45 - 20.03.2019 11:00","69153","69961"
"20.03.2019 11:00 - 20.03.2019 11:15","69304","69894"
"20.03.2019 11:15 - 20.03.2019 11:30","69558","69915"
"20.03.2019 11:30 - 20.03.2019 11:45","69632","70288"
"20.03.2019 11:45 - 20.03.2019 12:00","69373","70235"
"20.03.2019 12:00 - 20.03.2019 12:15","69088","69656"
"20.03.2019 12:15 - 20.03.2019 12:30","69030","69629"
"20.03.2019 12:30 - 20.03.2019 12:45","68918","69625"
"20.03.2019 12:45 - 20.03.2019 13:00","69275","69871"
"20.03.2019 13:00 - 20.03.2019 13:15","68846","70213"
"20.03.2019 13:15 - 20.03.2019 13:30","68472","69926"
"20.03.2019 13:30 - 20.03.2019 13:45","68141","69456"
"20.03.2019 13:45 - 20.03.2019 14:00","67469","68656"
"20.03.2019 14:00 - 20.03.2019 14:15","67211","68595"
"20.03.2019 14:15 - 20.03.2019 14:30","66938","68530"
"20.03.2019 14:30 - 20.03.2019 14:45","66939","68127"
"20.03.2019 14:45 - 20.03.2019 15:00","66908","67548"
"20.03.2019 15:00 - 20.03.2019 15:15","66607","67575"
"20.03.2019 15:15 - 20.03.2019 15:30","66440","67266"
"20.03.2019 15:30 - 20.03.2019 15:45","66193","66325"
"20.03.2019 15:45 - 20.03.2019 16:00","65915","66022"
"20.03.2019 16:00 - 20.03.2019 16:15","65573","66007"
"20.03.2019 16:15 - 20.03.2019 16:30","65115","65754"
"20.03.2019 16:30 - 20.03.2019 16:45","64452","65361"
"20.03.2019 16:45 - 20.03.2019 17:00","64941","65395"
"20.03.2019 17:00 - 20.03.2019 17:15","64993","65820"
"20.03.2019 17:15 - 20.03.2019 17:30","65147","65900"
"20.03.2019 17:30 - 20.03.2019 17:45","65458","66128"
"20.03.2019 17:45 - 20.03.2019 18:00","65550","66729"
"20.03.2019 18:00 - 20.03.2019 18:15","65662","67424"
"20.03.2019 18:15 - 20.03.2019 18:30","66399","67778"
"20.03.2019 18:30 - 20.03.2019 18:45","67175","68705"
"20.03.2019 18:45 - 20.03.2019 19:00","67798","69844"
"20.03.2019 19:00 - 20.03.2019 19:15","67825","71036"
"20.03.2019 19:15 - 20.03.2019 19:30","67338","70728"
"20.03.2019 19:30 - 20.03.2019 19:45","66928","70234"
"20.03.2019 19:45 - 20.03.2019 20:00","66490","69735"
"20.03.2019 20:00 - 20.03.2019 20:15","65647","68070"
"20.03.2019 20:15 - 20.03.2019 20:30","64320","66963"
"20.03.2019 20:30 - 20.03.2019 20:45","63380","66054"
"20.03.2019 20:45 - 20.03.2019 21:00","62617","65221"
"20.03.2019 21:00 - 20.03.2019 21:15","61566","64138"
"20.03.2019 21:15 - 20.03.2019 21:30","60877","63214"
"20.03.2019 21:30 - 20.03.2019 21:45","60171","62445"
"20.03.2019 21:45 - 20.03.2019 22:00","59650","61589"
"20.03.2019 22:00 - 20.03.2019 22:15","59481","60857"
"20.03.2019 22:15 - 20.03.2019 22:30","58830","60276"
"20.03.2019 22:30 - 20.03.2019 22:45","57711","59183"
"20.03.2019 22:45 - 20.03.2019 23:00","56446","58107"
"20.03.2019 23:00 - 20.03.2019 23:15","55159","56449"
"20.03.2019 23:15 - 20.03.2019 23:30","54085","55296"
"20.03.2019 23:30 - 20.03.2019 23:45","53233","54450"
"20.03.2019 23:45 - 21.03.2019 00:00","52424","53469"
"21.03.2019 00:00 - 21.03.2019 00:15","49996","52517"
"21.03.2019 00:15 - 21.03.2019 00:30","49258","51999"
"21.03.2019 00:30 - 21.03.2019 00:45","48715","51305"
"21.03.2019 00:45 - 21.03.2019 01:00","48124","50831"
"21.03.2019 01:00 - 21.03.2019 01:15","47715","50087"
"21.03.2019 01:15 - 21.03.2019 01:30","47494","49909"
"21.03.2019 01:30 - 21.03.2019 01:45","47222","49581"
"21.03.2019 01:45 - 21.03.2019 02:00","46887","49522"
"21.03.2019 02:00 - 21.03.2019 02:15","46658","48728"
"21.03.2019 02:15 - 21.03.2019 02:30","46747","48607"
"21.03.2019 02:30 - 21.03.2019 02:45","46732","48897"
"21.03.2019 02:45 - 21.03.2019 03:00","46873","49419"
"21.03.2019 03:00 - 21.03.2019 03:15","46994","49671"
"21.03.2019 03:15 - 21.03.2019 03:30","47125","49863"
"21.03.2019 03:30 - 21.03.2019 03:45","47169","49882"
"21.03.2019 03:45 - 21.03.2019 04:00","47384","50312"
"21.03.2019 04:00 - 21.03.2019 04:15","47827","50722"
"21.03.2019 04:15 - 21.03.2019 04:30","48167","50986"
"21.03.2019 04:30 - 21.03.2019 04:45","48534","51588"
"21.03.2019 04:45 - 21.03.2019 05:00","49195","51990"
"21.03.2019 05:00 - 21.03.2019 05:15","50298","53824"
"21.03.2019 05:15 - 21.03.2019 05:30","51077","54749"
"21.03.2019 05:30 - 21.03.2019 05:45","52134","55948"
"21.03.2019 05:45 - 21.03.2019 06:00","53517","57784"
"21.03.2019 06:00 - 21.03.2019 06:15","56131","60533"
"21.03.2019 06:15 - 21.03.2019 06:30","58183","62090"
"21.03.2019 06:30 - 21.03.2019 06:45","59626","63323"
"21.03.2019 06:45 - 21.03.2019 07:00","60878","64650"
"21.03.2019 07:00 - 21.03.2019 07:15","62315","66241"
"21.03.2019 07:15 - 21.03.2019 07:30","63249","67119"
"21.03.2019 07:30 - 21.03.2019 07:45","63564","68036"
"21.03.2019 07:45 - 21.03.2019 08:00","64142","68675"
"21.03.2019 08:00 - 21.03.2019 08:15","64929","69051"
"21.03.2019 08:15 - 21.03.2019 08:30","65278","69524"
"21.03.2019 08:30 - 21.03.2019 08:45","65412","69931"
"21.03.2019 08:45 - 21.03.2019 09:00","65493","70020"
"21.03.2019 09:00 - 21.03.2019 09:15","65100","69537"
"21.03.2019 09:15 - 21.03.2019 09:30","65198","69413"
"21.03.2019 09:30 - 21.03.2019 09:45","65358","69792"
"21.03.2019 09:45 - 21.03.2019 10:00","65964","69656"
"21.03.2019 10:00 - 21.03.2019 10:15","66229","69386"
"21.03.2019 10:15 - 21.03.2019 10:30","66323","69428"
"21.03.2019 10:30 - 21.03.2019 10:45","66444","69557"
"21.03.2019 10:45 - 21.03.2019 11:00","66816","69925"
"21.03.2019 11:00 - 21.03.2019 11:15","67162","70440"
"21.03.2019 11:15 - 21.03.2019 11:30","67431","70570"
"21.03.2019 11:30 - 21.03.2019 11:45","67508","70864"
"21.03.2019 11:45 - 21.03.2019 12:00","67356","70792"
"21.03.2019 12:00 - 21.03.2019 12:15","66959","70518"
"21.03.2019 12:15 - 21.03.2019 12:30","66929","70610"
"21.03.2019 12:30 - 21.03.2019 12:45","66601","70382"
"21.03.2019 12:45 - 21.03.2019 13:00","66860","70306"
"21.03.2019 13:00 - 21.03.2019 13:15","66578","69941"
"21.03.2019 13:15 - 21.03.2019 13:30","66506","69745"
"21.03.2019 13:30 - 21.03.2019 13:45","66222","69273"
"21.03.2019 13:45 - 21.03.2019 14:00","65587","68469"
"21.03.2019 14:00 - 21.03.2019 14:15","65447","68181"
"21.03.2019 14:15 - 21.03.2019 14:30","65040","67960"
"21.03.2019 14:30 - 21.03.2019 14:45","65055","67744"
"21.03.2019 14:45 - 21.03.2019 15:00","65280","67404"
"21.03.2019 15:00 - 21.03.2019 15:15","64860","67388"
"21.03.2019 15:15 - 21.03.2019 15:30","64463","67196"
"21.03.2019 15:30 - 21.03.2019 15:45","64177","66312"
"21.03.2019 15:45 - 21.03.2019 16:00","63546","65812"
"21.03.2019 16:00 - 21.03.2019 16:15","63434","65141"
"21.03.2019 16:15 - 21.03.2019 16:30","63134","64906"
"21.03.2019 16:30 - 21.03.2019 16:45","62687","64706"
"21.03.2019 16:45 - 21.03.2019 17:00","62840","64606"
"21.03.2019 17:00 - 21.03.2019 17:15","62953","65093"
"21.03.2019 17:15 - 21.03.2019 17:30","63136","65534"
"21.03.2019 17:30 - 21.03.2019 17:45","63597","65883"
"21.03.2019 17:45 - 21.03.2019 18:00","63666","66485"
"21.03.2019 18:00 - 21.03.2019 18:15","63890","67011"
"21.03.2019 18:15 - 21.03.2019 18:30","64393","67315"
"21.03.2019 18:30 - 21.03.2019 18:45","65237","68503"
"21.03.2019 18:45 - 21.03.2019 19:00","65885","69977"
"21.03.2019 19:00 - 21.03.2019 19:15","66236","70846"
"21.03.2019 19:15 - 21.03.2019 19:30","65925","70722"
"21.03.2019 19:30 - 21.03.2019 19:45","65511","70292"
"21.03.2019 19:45 - 21.03.2019 20:00","64915","69695"
"21.03.2019 20:00 - 21.03.2019 20:15","64038","68396"
"21.03.2019 20:15 - 21.03.2019 20:30","62572","66948"
"21.03.2019 20:30 - 21.03.2019 20:45","61835","65838"
"21.03.2019 20:45 - 21.03.2019 21:00","61153","64724"
"21.03.2019 21:00 - 21.03.2019 21:15","59967","63810"
"21.03.2019 21:15 - 21.03.2019 21:30","59290","62892"
"21.03.2019 21:30 - 21.03.2019 21:45","58605","61633"
"21.03.2019 21:45 - 21.03.2019 22:00","57848","60924"
"21.03.2019 22:00 - 21.03.2019 22:15","57741","60217"
"21.03.2019 22:15 - 21.03.2019 22:30","57051","59412"
"21.03.2019 22:30 - 21.03.2019 22:45","56047","58309"
"21.03.2019 22:45 - 21.03.2019 23:00","54675","57431"
"21.03.2019 23:00 - 21.03.2019 23:15","53296","56162"
"21.03.2019 23:15 - 21.03.2019 23:30","52269","55192"
"21.03.2019 23:30 - 21.03.2019 23:45","51452","54008"
"21.03.2019 23:45 - 22.03.2019 00:00","50568","53024"
"22.03.2019 00:00 - 22.03.2019 00:15","49520","51981"
"22.03.2019 00:15 - 22.03.2019 00:30","48569","51146"
"22.03.2019 00:30 - 22.03.2019 00:45","48000","50663"
"22.03.2019 00:45 - 22.03.2019 01:00","47469","49959"
"22.03.2019 01:00 - 22.03.2019 01:15","46924","49553"
"22.03.2019 01:15 - 22.03.2019 01:30","46626","49241"
"22.03.2019 01:30 - 22.03.2019 01:45","46258","48991"
