"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"15.03.2022 07:00 - 15.03.2022 08:00 (CET/CEST)","8748","0"
"15.03.2022 08:00 - 15.03.2022 09:00 (CET/CEST)","8875","0"
"15.03.2022 09:00 - 15.03.2022 10:00 (CET/CEST)","8338","0"
"15.03.2022 10:00 - 15.03.2022 11:00 (CET/CEST)","7179","0"
"15.03.2022 11:00 - 15.03.2022 12:00 (CET/CEST)","6928","0"
"15.03.2022 12:00 - 15.03.2022 13:00 (CET/CEST)","6957","0"
"15.03.2022 13:00 - 15.03.2022 14:00 (CET/CEST)","7011","0"
"15.03.2022 14:00 - 15.03.2022 15:00 (CET/CEST)","7145","0"
"15.03.2022 15:00 - 15.03.2022 16:00 (CET/CEST)","6891","0"
"15.03.2022 16:00 - 15.03.2022 17:00 (CET/CEST)","7343","0"
"15.03.2022 17:00 - 15.03.2022 18:00 (CET/CEST)","9177","0"
"15.03.2022 18:00 - 15.03.2022 19:00 (CET/CEST)","9576","0"
"15.03.2022 19:00 - 15.03.2022 20:00 (CET/CEST)","9655","0"
"15.03.2022 20:00 - 15.03.2022 21:00 (CET/CEST)","8895","0"
"15.03.2022 21:00 - 15.03.2022 22:00 (CET/CEST)","6681","0"
"15.03.2022 22:00 - 15.03.2022 23:00 (CET/CEST)","5904","0"
"15.03.2022 23:00 - 16.03.2022 00:00 (CET/CEST)","5443","0"
"16.03.2022 00:00 - 16.03.2022 01:00 (CET/CEST)","4799","0"
"16.03.2022 01:00 - 16.03.2022 02:00 (CET/CEST)","4567","0"
"16.03.2022 02:00 - 16.03.2022 03:00 (CET/CEST)","4402","0"
"16.03.2022 03:00 - 16.03.2022 04:00 (CET/CEST)","4334","0"
"16.03.2022 04:00 - 16.03.2022 05:00 (CET/CEST)","4686","0"
"16.03.2022 05:00 - 16.03.2022 06:00 (CET/CEST)","5484","0"
"16.03.2022 06:00 - 16.03.2022 07:00 (CET/CEST)","7398","0"
"16.03.2022 07:00 - 16.03.2022 08:00 (CET/CEST)","9111","0"
"16.03.2022 08:00 - 16.03.2022 09:00 (CET/CEST)","9610","0"
"16.03.2022 09:00 - 16.03.2022 10:00 (CET/CEST)","8701","0"
"16.03.2022 10:00 - 16.03.2022 11:00 (CET/CEST)","7969","0"
"16.03.2022 11:00 - 16.03.2022 12:00 (CET/CEST)","7980","0"
"16.03.2022 12:00 - 16.03.2022 13:00 (CET/CEST)","8169","0"
"16.03.2022 13:00 - 16.03.2022 14:00 (CET/CEST)","7349","0"
"16.03.2022 14:00 - 16.03.2022 15:00 (CET/CEST)","6738","0"
"16.03.2022 15:00 - 16.03.2022 16:00 (CET/CEST)","6958","0"
"16.03.2022 16:00 - 16.03.2022 17:00 (CET/CEST)","6978","0"
"16.03.2022 17:00 - 16.03.2022 18:00 (CET/CEST)","7892","0"
"16.03.2022 18:00 - 16.03.2022 19:00 (CET/CEST)","8952","0"
"16.03.2022 19:00 - 16.03.2022 20:00 (CET/CEST)","8532","0"
"16.03.2022 20:00 - 16.03.2022 21:00 (CET/CEST)","6489","0"
"16.03.2022 21:00 - 16.03.2022 22:00 (CET/CEST)","5485","0"
"16.03.2022 22:00 - 16.03.2022 23:00 (CET/CEST)","4890","0"
"16.03.2022 23:00 - 17.03.2022 00:00 (CET/CEST)","4393","0"
"17.03.2022 00:00 - 17.03.2022 01:00 (CET/CEST)","3695","0"
"17.03.2022 01:00 - 17.03.2022 02:00 (CET/CEST)","3439","0"
"17.03.2022 02:00 - 17.03.2022 03:00 (CET/CEST)","3364","0"
"17.03.2022 03:00 - 17.03.2022 04:00 (CET/CEST)","3355","0"
"17.03.2022 04:00 - 17.03.2022 05:00 (CET/CEST)","3474","0"
"17.03.2022 05:00 - 17.03.2022 06:00 (CET/CEST)","4011","0"
"17.03.2022 06:00 - 17.03.2022 07:00 (CET/CEST)","4875","0"
"17.03.2022 07:00 - 17.03.2022 08:00 (CET/CEST)","6001","0"
"17.03.2022 08:00 - 17.03.2022 09:00 (CET/CEST)","6705","0"
"17.03.2022 09:00 - 17.03.2022 10:00 (CET/CEST)","5324","0"
"17.03.2022 10:00 - 17.03.2022 11:00 (CET/CEST)","5248","0"
"17.03.2022 11:00 - 17.03.2022 12:00 (CET/CEST)","5288","0"
"17.03.2022 12:00 - 17.03.2022 13:00 (CET/CEST)","5272","0"
"17.03.2022 13:00 - 17.03.2022 14:00 (CET/CEST)","5253","0"
"17.03.2022 14:00 - 17.03.2022 15:00 (CET/CEST)","5219","0"
"17.03.2022 15:00 - 17.03.2022 16:00 (CET/CEST)","5198","0"
"17.03.2022 16:00 - 17.03.2022 17:00 (CET/CEST)","5322","0"
"17.03.2022 17:00 - 17.03.2022 18:00 (CET/CEST)","5754","0"
"17.03.2022 18:00 - 17.03.2022 19:00 (CET/CEST)","7707","0"
"17.03.2022 19:00 - 17.03.2022 20:00 (CET/CEST)","8292","0"
"17.03.2022 20:00 - 17.03.2022 21:00 (CET/CEST)","7528","0"
"17.03.2022 21:00 - 17.03.2022 22:00 (CET/CEST)","5629","0"
"17.03.2022 22:00 - 17.03.2022 23:00 (CET/CEST)","5279","0"
"17.03.2022 23:00 - 18.03.2022 00:00 (CET/CEST)","5210","0"
"18.03.2022 00:00 - 18.03.2022 01:00 (CET/CEST)","5175","0"
"18.03.2022 01:00 - 18.03.2022 02:00 (CET/CEST)","4706","0"
"18.03.2022 02:00 - 18.03.2022 03:00 (CET/CEST)","4583","0"
"18.03.2022 03:00 - 18.03.2022 04:00 (CET/CEST)","4573","0"
"18.03.2022 04:00 - 18.03.2022 05:00 (CET/CEST)","4625","0"
"18.03.2022 05:00 - 18.03.2022 06:00 (CET/CEST)","5018","0"
"18.03.2022 06:00 - 18.03.2022 07:00 (CET/CEST)","5645","0"
"18.03.2022 07:00 - 18.03.2022 08:00 (CET/CEST)","7185","0"
"18.03.2022 08:00 - 18.03.2022 09:00 (CET/CEST)","7194","0"
"18.03.2022 09:00 - 18.03.2022 10:00 (CET/CEST)","5542","0"
"18.03.2022 10:00 - 18.03.2022 11:00 (CET/CEST)","5326","0"
"18.03.2022 11:00 - 18.03.2022 12:00 (CET/CEST)","5216","0"
"18.03.2022 12:00 - 18.03.2022 13:00 (CET/CEST)","5155","0"
"18.03.2022 13:00 - 18.03.2022 14:00 (CET/CEST)","5076","0"
"18.03.2022 14:00 - 18.03.2022 15:00 (CET/CEST)","4789","0"
"18.03.2022 15:00 - 18.03.2022 16:00 (CET/CEST)","4961","0"
"18.03.2022 16:00 - 18.03.2022 17:00 (CET/CEST)","5018","0"
"18.03.2022 17:00 - 18.03.2022 18:00 (CET/CEST)","5253","0"
"18.03.2022 18:00 - 18.03.2022 19:00 (CET/CEST)","6232","0"
"18.03.2022 19:00 - 18.03.2022 20:00 (CET/CEST)","7147","0"
"18.03.2022 20:00 - 18.03.2022 21:00 (CET/CEST)","5377","0"
"18.03.2022 21:00 - 18.03.2022 22:00 (CET/CEST)","5043","0"
"18.03.2022 22:00 - 18.03.2022 23:00 (CET/CEST)","4907","0"
"18.03.2022 23:00 - 19.03.2022 00:00 (CET/CEST)","4499","0"
"19.03.2022 00:00 - 19.03.2022 01:00 (CET/CEST)","4461","0"
"19.03.2022 01:00 - 19.03.2022 02:00 (CET/CEST)","3989","0"
"19.03.2022 02:00 - 19.03.2022 03:00 (CET/CEST)","3953","0"
"19.03.2022 03:00 - 19.03.2022 04:00 (CET/CEST)","3922","0"
"19.03.2022 04:00 - 19.03.2022 05:00 (CET/CEST)","3992","0"
"19.03.2022 05:00 - 19.03.2022 06:00 (CET/CEST)","4317","0"
"19.03.2022 06:00 - 19.03.2022 07:00 (CET/CEST)","4731","0"
"19.03.2022 07:00 - 19.03.2022 08:00 (CET/CEST)","4983","0"
"19.03.2022 08:00 - 19.03.2022 09:00 (CET/CEST)","4958","0"
"19.03.2022 09:00 - 19.03.2022 10:00 (CET/CEST)","5043","0"
"19.03.2022 10:00 - 19.03.2022 11:00 (CET/CEST)","4683","0"
"19.03.2022 11:00 - 19.03.2022 12:00 (CET/CEST)","4429","0"
"19.03.2022 12:00 - 19.03.2022 13:00 (CET/CEST)","4305","0"
"19.03.2022 13:00 - 19.03.2022 14:00 (CET/CEST)","4184","0"
"19.03.2022 14:00 - 19.03.2022 15:00 (CET/CEST)","4154","0"
"19.03.2022 15:00 - 19.03.2022 16:00 (CET/CEST)","4191","0"
"19.03.2022 16:00 - 19.03.2022 17:00 (CET/CEST)","4302","0"
"19.03.2022 17:00 - 19.03.2022 18:00 (CET/CEST)","4971","0"
"19.03.2022 18:00 - 19.03.2022 19:00 (CET/CEST)","5379","0"
"19.03.2022 19:00 - 19.03.2022 20:00 (CET/CEST)","5314","0"
"19.03.2022 20:00 - 19.03.2022 21:00 (CET/CEST)","4998","0"
"19.03.2022 21:00 - 19.03.2022 22:00 (CET/CEST)","4781","0"
"19.03.2022 22:00 - 19.03.2022 23:00 (CET/CEST)","4781","0"
"19.03.2022 23:00 - 20.03.2022 00:00 (CET/CEST)","4605","0"
"20.03.2022 00:00 - 20.03.2022 01:00 (CET/CEST)","4943","0"
"20.03.2022 01:00 - 20.03.2022 02:00 (CET/CEST)","4431","0"
"20.03.2022 02:00 - 20.03.2022 03:00 (CET/CEST)","4221","0"
"20.03.2022 03:00 - 20.03.2022 04:00 (CET/CEST)","4140","0"
"20.03.2022 04:00 - 20.03.2022 05:00 (CET/CEST)","4104","0"
"20.03.2022 05:00 - 20.03.2022 06:00 (CET/CEST)","4079","0"
"20.03.2022 06:00 - 20.03.2022 07:00 (CET/CEST)","4200","0"
"20.03.2022 07:00 - 20.03.2022 08:00 (CET/CEST)","4228","0"
"20.03.2022 08:00 - 20.03.2022 09:00 (CET/CEST)","4249","0"
"20.03.2022 09:00 - 20.03.2022 10:00 (CET/CEST)","4284","0"
"20.03.2022 10:00 - 20.03.2022 11:00 (CET/CEST)","4357","0"
"20.03.2022 11:00 - 20.03.2022 12:00 (CET/CEST)","4525","0"
"20.03.2022 12:00 - 20.03.2022 13:00 (CET/CEST)","4532","0"
"20.03.2022 13:00 - 20.03.2022 14:00 (CET/CEST)","4580","0"
"20.03.2022 14:00 - 20.03.2022 15:00 (CET/CEST)","4496","0"
"20.03.2022 15:00 - 20.03.2022 16:00 (CET/CEST)","4326","0"
"20.03.2022 16:00 - 20.03.2022 17:00 (CET/CEST)","4246","0"
"20.03.2022 17:00 - 20.03.2022 18:00 (CET/CEST)","4459","0"
"20.03.2022 18:00 - 20.03.2022 19:00 (CET/CEST)","5422","0"
"20.03.2022 19:00 - 20.03.2022 20:00 (CET/CEST)","5099","0"
"20.03.2022 20:00 - 20.03.2022 21:00 (CET/CEST)","4841","0"
"20.03.2022 21:00 - 20.03.2022 22:00 (CET/CEST)","4471","0"
"20.03.2022 22:00 - 20.03.2022 23:00 (CET/CEST)","4538","0"
"20.03.2022 23:00 - 21.03.2022 00:00 (CET/CEST)","4334","0"
"21.03.2022 00:00 - 21.03.2022 01:00 (CET/CEST)","4360","0"
"21.03.2022 01:00 - 21.03.2022 02:00 (CET/CEST)","4128","0"
"21.03.2022 02:00 - 21.03.2022 03:00 (CET/CEST)","4025","0"
"21.03.2022 03:00 - 21.03.2022 04:00 (CET/CEST)","3898","0"
"21.03.2022 04:00 - 21.03.2022 05:00 (CET/CEST)","4143","0"
"21.03.2022 05:00 - 21.03.2022 06:00 (CET/CEST)","4525","0"
"21.03.2022 06:00 - 21.03.2022 07:00 (CET/CEST)","5757","0"
"21.03.2022 07:00 - 21.03.2022 08:00 (CET/CEST)","7605","0"
"21.03.2022 08:00 - 21.03.2022 09:00 (CET/CEST)","6413","0"
"21.03.2022 09:00 - 21.03.2022 10:00 (CET/CEST)","5791","0"
"21.03.2022 10:00 - 21.03.2022 11:00 (CET/CEST)","5427","0"
"21.03.2022 11:00 - 21.03.2022 12:00 (CET/CEST)","5450","0"
"21.03.2022 12:00 - 21.03.2022 13:00 (CET/CEST)","5373","0"
"21.03.2022 13:00 - 21.03.2022 14:00 (CET/CEST)","5359","0"
"21.03.2022 14:00 - 21.03.2022 15:00 (CET/CEST)","5423","0"
"21.03.2022 15:00 - 21.03.2022 16:00 (CET/CEST)","5269","0"
"21.03.2022 16:00 - 21.03.2022 17:00 (CET/CEST)","5249","0"
"21.03.2022 17:00 - 21.03.2022 18:00 (CET/CEST)","6189","0"
"21.03.2022 18:00 - 21.03.2022 19:00 (CET/CEST)","7645","0"
"21.03.2022 19:00 - 21.03.2022 20:00 (CET/CEST)","7893","0"
"21.03.2022 20:00 - 21.03.2022 21:00 (CET/CEST)","6736","0"
"21.03.2022 21:00 - 21.03.2022 22:00 (CET/CEST)","5267","0"
"21.03.2022 22:00 - 21.03.2022 23:00 (CET/CEST)","4868","0"
"21.03.2022 23:00 - 22.03.2022 00:00 (CET/CEST)","4617","0"
"22.03.2022 00:00 - 22.03.2022 01:00 (CET/CEST)","4532","0"
"22.03.2022 01:00 - 22.03.2022 02:00 (CET/CEST)","4434","0"
"22.03.2022 02:00 - 22.03.2022 03:00 (CET/CEST)","4397","0"
"22.03.2022 03:00 - 22.03.2022 04:00 (CET/CEST)","4387","0"
"22.03.2022 04:00 - 22.03.2022 05:00 (CET/CEST)","4394","0"
"22.03.2022 05:00 - 22.03.2022 06:00 (CET/CEST)","4733","0"
"22.03.2022 06:00 - 22.03.2022 07:00 (CET/CEST)","6631","0"
"22.03.2022 07:00 - 22.03.2022 08:00 (CET/CEST)","7939","0"
"22.03.2022 08:00 - 22.03.2022 09:00 (CET/CEST)","7510","0"
"22.03.2022 09:00 - 22.03.2022 10:00 (CET/CEST)","5788","0"
"22.03.2022 10:00 - 22.03.2022 11:00 (CET/CEST)","5310","0"
"22.03.2022 11:00 - 22.03.2022 12:00 (CET/CEST)","5226","0"
"22.03.2022 12:00 - 22.03.2022 13:00 (CET/CEST)","5193","0"
"22.03.2022 13:00 - 22.03.2022 14:00 (CET/CEST)","5120","0"
"22.03.2022 14:00 - 22.03.2022 15:00 (CET/CEST)","5023","0"
"22.03.2022 15:00 - 22.03.2022 16:00 (CET/CEST)","4913","0"
"22.03.2022 16:00 - 22.03.2022 17:00 (CET/CEST)","5117","0"
"22.03.2022 17:00 - 22.03.2022 18:00 (CET/CEST)","6652","0"
"22.03.2022 18:00 - 22.03.2022 19:00 (CET/CEST)","8039","0"
"22.03.2022 19:00 - 22.03.2022 20:00 (CET/CEST)","8083","0"
"22.03.2022 20:00 - 22.03.2022 21:00 (CET/CEST)","8061","0"
"22.03.2022 21:00 - 22.03.2022 22:00 (CET/CEST)","5477","0"
"22.03.2022 22:00 - 22.03.2022 23:00 (CET/CEST)","5148","0"
"22.03.2022 23:00 - 23.03.2022 00:00 (CET/CEST)","4710","0"
"23.03.2022 00:00 - 23.03.2022 01:00 (CET/CEST)","4640","0"
"23.03.2022 01:00 - 23.03.2022 02:00 (CET/CEST)","4389","0"
"23.03.2022 02:00 - 23.03.2022 03:00 (CET/CEST)","4376","0"
"23.03.2022 03:00 - 23.03.2022 04:00 (CET/CEST)","4365","0"
"23.03.2022 04:00 - 23.03.2022 05:00 (CET/CEST)","4461","0"
"23.03.2022 05:00 - 23.03.2022 06:00 (CET/CEST)","4800","0"
"23.03.2022 06:00 - 23.03.2022 07:00 (CET/CEST)","7615","0"
"23.03.2022 07:00 - 23.03.2022 08:00 (CET/CEST)","8461","0"
"23.03.2022 08:00 - 23.03.2022 09:00 (CET/CEST)","8371","0"
"23.03.2022 09:00 - 23.03.2022 10:00 (CET/CEST)","6080","0"
"23.03.2022 10:00 - 23.03.2022 11:00 (CET/CEST)","5789","0"
"23.03.2022 11:00 - 23.03.2022 12:00 (CET/CEST)","5468","0"
"23.03.2022 12:00 - 23.03.2022 13:00 (CET/CEST)","5212","0"
"23.03.2022 13:00 - 23.03.2022 14:00 (CET/CEST)","5185","0"
"23.03.2022 14:00 - 23.03.2022 15:00 (CET/CEST)","5120","0"
"23.03.2022 15:00 - 23.03.2022 16:00 (CET/CEST)","5252","0"
"23.03.2022 16:00 - 23.03.2022 17:00 (CET/CEST)","5683","0"
"23.03.2022 17:00 - 23.03.2022 18:00 (CET/CEST)","6835","0"
"23.03.2022 18:00 - 23.03.2022 19:00 (CET/CEST)","8846","0"
"23.03.2022 19:00 - 23.03.2022 20:00 (CET/CEST)","8866","0"
"23.03.2022 20:00 - 23.03.2022 21:00 (CET/CEST)","8906","0"
"23.03.2022 21:00 - 23.03.2022 22:00 (CET/CEST)","7728","0"
"23.03.2022 22:00 - 23.03.2022 23:00 (CET/CEST)","6296","0"
"23.03.2022 23:00 - 24.03.2022 00:00 (CET/CEST)","5556","0"
"24.03.2022 00:00 - 24.03.2022 01:00 (CET/CEST)","5271","0"
"24.03.2022 01:00 - 24.03.2022 02:00 (CET/CEST)","5238","0"
"24.03.2022 02:00 - 24.03.2022 03:00 (CET/CEST)","5261","0"
"24.03.2022 03:00 - 24.03.2022 04:00 (CET/CEST)","5333","0"
"24.03.2022 04:00 - 24.03.2022 05:00 (CET/CEST)","5601","0"
"24.03.2022 05:00 - 24.03.2022 06:00 (CET/CEST)","6243","0"
"24.03.2022 06:00 - 24.03.2022 07:00 (CET/CEST)","8982","0"
"24.03.2022 07:00 - 24.03.2022 08:00 (CET/CEST)","9324","0"
"24.03.2022 08:00 - 24.03.2022 09:00 (CET/CEST)","9190","0"
"24.03.2022 09:00 - 24.03.2022 10:00 (CET/CEST)","6644","0"
"24.03.2022 10:00 - 24.03.2022 11:00 (CET/CEST)","6085","0"
"24.03.2022 11:00 - 24.03.2022 12:00 (CET/CEST)","5763","0"
"24.03.2022 12:00 - 24.03.2022 13:00 (CET/CEST)","5256","0"
"24.03.2022 13:00 - 24.03.2022 14:00 (CET/CEST)","5167","0"
"24.03.2022 14:00 - 24.03.2022 15:00 (CET/CEST)","5371","0"
"24.03.2022 15:00 - 24.03.2022 16:00 (CET/CEST)","5658","0"
"24.03.2022 16:00 - 24.03.2022 17:00 (CET/CEST)","6176","0"
"24.03.2022 17:00 - 24.03.2022 18:00 (CET/CEST)","8201","0"
"24.03.2022 18:00 - 24.03.2022 19:00 (CET/CEST)","9324","0"
"24.03.2022 19:00 - 24.03.2022 20:00 (CET/CEST)","9436","0"
"24.03.2022 20:00 - 24.03.2022 21:00 (CET/CEST)","9351","0"
"24.03.2022 21:00 - 24.03.2022 22:00 (CET/CEST)","7058","0"
"24.03.2022 22:00 - 24.03.2022 23:00 (CET/CEST)","6403","0"
"24.03.2022 23:00 - 25.03.2022 00:00 (CET/CEST)","5789","0"
"25.03.2022 00:00 - 25.03.2022 01:00 (CET/CEST)","6400","0"
"25.03.2022 01:00 - 25.03.2022 02:00 (CET/CEST)","5330","0"
"25.03.2022 02:00 - 25.03.2022 03:00 (CET/CEST)","4993","0"
"25.03.2022 03:00 - 25.03.2022 04:00 (CET/CEST)","4756","0"
"25.03.2022 04:00 - 25.03.2022 05:00 (CET/CEST)","4846","0"
"25.03.2022 05:00 - 25.03.2022 06:00 (CET/CEST)","5467","0"
"25.03.2022 06:00 - 25.03.2022 07:00 (CET/CEST)","7699","0"
"25.03.2022 07:00 - 25.03.2022 08:00 (CET/CEST)","8293","0"
"25.03.2022 08:00 - 25.03.2022 09:00 (CET/CEST)","7969","0"
"25.03.2022 09:00 - 25.03.2022 10:00 (CET/CEST)","6594","0"
"25.03.2022 10:00 - 25.03.2022 11:00 (CET/CEST)","5013","0"
"25.03.2022 11:00 - 25.03.2022 12:00 (CET/CEST)","4627","0"
"25.03.2022 12:00 - 25.03.2022 13:00 (CET/CEST)","4325","0"
"25.03.2022 13:00 - 25.03.2022 14:00 (CET/CEST)","4275","0"
"25.03.2022 14:00 - 25.03.2022 15:00 (CET/CEST)","4215","0"
"25.03.2022 15:00 - 25.03.2022 16:00 (CET/CEST)","4606","0"
"25.03.2022 16:00 - 25.03.2022 17:00 (CET/CEST)","5200","0"
"25.03.2022 17:00 - 25.03.2022 18:00 (CET/CEST)","7264","0"
"25.03.2022 18:00 - 25.03.2022 19:00 (CET/CEST)","8152","0"
"25.03.2022 19:00 - 25.03.2022 20:00 (CET/CEST)","8596","0"
"25.03.2022 20:00 - 25.03.2022 21:00 (CET/CEST)","7876","0"
"25.03.2022 21:00 - 25.03.2022 22:00 (CET/CEST)","6281","0"
"25.03.2022 22:00 - 25.03.2022 23:00 (CET/CEST)","5834","0"
"25.03.2022 23:00 - 26.03.2022 00:00 (CET/CEST)","4651","0"
"26.03.2022 00:00 - 26.03.2022 01:00 (CET/CEST)","5157","0"
"26.03.2022 01:00 - 26.03.2022 02:00 (CET/CEST)","4258","0"
"26.03.2022 02:00 - 26.03.2022 03:00 (CET/CEST)","4033","0"
"26.03.2022 03:00 - 26.03.2022 04:00 (CET/CEST)","3905","0"
"26.03.2022 04:00 - 26.03.2022 05:00 (CET/CEST)","4013","0"
"26.03.2022 05:00 - 26.03.2022 06:00 (CET/CEST)","4066","0"
"26.03.2022 06:00 - 26.03.2022 07:00 (CET/CEST)","4271","0"
"26.03.2022 07:00 - 26.03.2022 08:00 (CET/CEST)","4424","0"
"26.03.2022 08:00 - 26.03.2022 09:00 (CET/CEST)","4531","0"
"26.03.2022 09:00 - 26.03.2022 10:00 (CET/CEST)","4610","0"
"26.03.2022 10:00 - 26.03.2022 11:00 (CET/CEST)","4365","0"
"26.03.2022 11:00 - 26.03.2022 12:00 (CET/CEST)","4351","0"
"26.03.2022 12:00 - 26.03.2022 13:00 (CET/CEST)","4368","0"
"26.03.2022 13:00 - 26.03.2022 14:00 (CET/CEST)","4365","0"
"26.03.2022 14:00 - 26.03.2022 15:00 (CET/CEST)","4394","0"
"26.03.2022 15:00 - 26.03.2022 16:00 (CET/CEST)","4300","0"
"26.03.2022 16:00 - 26.03.2022 17:00 (CET/CEST)","4457","0"
"26.03.2022 17:00 - 26.03.2022 18:00 (CET/CEST)","5186","0"
"26.03.2022 18:00 - 26.03.2022 19:00 (CET/CEST)","6431","0"
"26.03.2022 19:00 - 26.03.2022 20:00 (CET/CEST)","7729","0"
"26.03.2022 20:00 - 26.03.2022 21:00 (CET/CEST)","7332","0"
"26.03.2022 21:00 - 26.03.2022 22:00 (CET/CEST)","5745","0"
"26.03.2022 22:00 - 26.03.2022 23:00 (CET/CEST)","5334","0"
"26.03.2022 23:00 - 27.03.2022 00:00 (CET/CEST)","5039","0"
"27.03.2022 00:00 - 27.03.2022 01:00 (CET/CEST)","5101","0"
"27.03.2022 01:00 - 27.03.2022 02:00 (CET/CEST)","4854","0"
"27.03.2022 02:00 - 27.03.2022 03:00 (CET/CEST)","",""
"27.03.2022 03:00 - 27.03.2022 04:00 (CET/CEST)","4531","0"
"27.03.2022 04:00 - 27.03.2022 05:00 (CET/CEST)","4320","0"
"27.03.2022 05:00 - 27.03.2022 06:00 (CET/CEST)","4292","0"
"27.03.2022 06:00 - 27.03.2022 07:00 (CET/CEST)","4372","0"
"27.03.2022 07:00 - 27.03.2022 08:00 (CET/CEST)","4443","0"
"27.03.2022 08:00 - 27.03.2022 09:00 (CET/CEST)","4554","0"
"27.03.2022 09:00 - 27.03.2022 10:00 (CET/CEST)","4488","0"
"27.03.2022 10:00 - 27.03.2022 11:00 (CET/CEST)","4371","0"
"27.03.2022 11:00 - 27.03.2022 12:00 (CET/CEST)","4438","0"
"27.03.2022 12:00 - 27.03.2022 13:00 (CET/CEST)","4613","0"
"27.03.2022 13:00 - 27.03.2022 14:00 (CET/CEST)","4513","0"
"27.03.2022 14:00 - 27.03.2022 15:00 (CET/CEST)","4410","0"
"27.03.2022 15:00 - 27.03.2022 16:00 (CET/CEST)","4300","0"
"27.03.2022 16:00 - 27.03.2022 17:00 (CET/CEST)","4246","0"
"27.03.2022 17:00 - 27.03.2022 18:00 (CET/CEST)","4500","0"
"27.03.2022 18:00 - 27.03.2022 19:00 (CET/CEST)","5024","0"
"27.03.2022 19:00 - 27.03.2022 20:00 (CET/CEST)","5707","0"
"27.03.2022 20:00 - 27.03.2022 21:00 (CET/CEST)","6535","0"
"27.03.2022 21:00 - 27.03.2022 22:00 (CET/CEST)","5498","0"
"27.03.2022 22:00 - 27.03.2022 23:00 (CET/CEST)","4751","0"
"27.03.2022 23:00 - 28.03.2022 00:00 (CET/CEST)","4496","0"
"28.03.2022 00:00 - 28.03.2022 01:00 (CET/CEST)","3981","0"
"28.03.2022 01:00 - 28.03.2022 02:00 (CET/CEST)","3876","0"
"28.03.2022 02:00 - 28.03.2022 03:00 (CET/CEST)","3963","0"
"28.03.2022 03:00 - 28.03.2022 04:00 (CET/CEST)","4179","0"
"28.03.2022 04:00 - 28.03.2022 05:00 (CET/CEST)","4605","0"
"28.03.2022 05:00 - 28.03.2022 06:00 (CET/CEST)","4958","0"
"28.03.2022 06:00 - 28.03.2022 07:00 (CET/CEST)","6681","0"
"28.03.2022 07:00 - 28.03.2022 08:00 (CET/CEST)","8227","0"
"28.03.2022 08:00 - 28.03.2022 09:00 (CET/CEST)","8256","0"
"28.03.2022 09:00 - 28.03.2022 10:00 (CET/CEST)","8263","0"
"28.03.2022 10:00 - 28.03.2022 11:00 (CET/CEST)","6194","0"
"28.03.2022 11:00 - 28.03.2022 12:00 (CET/CEST)","5761","0"
"28.03.2022 12:00 - 28.03.2022 13:00 (CET/CEST)","5482","0"
"28.03.2022 13:00 - 28.03.2022 14:00 (CET/CEST)","5411","0"
"28.03.2022 14:00 - 28.03.2022 15:00 (CET/CEST)","5389","0"
"28.03.2022 15:00 - 28.03.2022 16:00 (CET/CEST)","5100","0"
"28.03.2022 16:00 - 28.03.2022 17:00 (CET/CEST)","5133","0"
"28.03.2022 17:00 - 28.03.2022 18:00 (CET/CEST)","5607","0"
"28.03.2022 18:00 - 28.03.2022 19:00 (CET/CEST)","6703","0"
"28.03.2022 19:00 - 28.03.2022 20:00 (CET/CEST)","8337","0"
"28.03.2022 20:00 - 28.03.2022 21:00 (CET/CEST)","8145","0"
"28.03.2022 21:00 - 28.03.2022 22:00 (CET/CEST)","6471","0"
"28.03.2022 22:00 - 28.03.2022 23:00 (CET/CEST)","6225","0"
"28.03.2022 23:00 - 29.03.2022 00:00 (CET/CEST)","5877","0"
"29.03.2022 00:00 - 29.03.2022 01:00 (CET/CEST)","5661","0"
"29.03.2022 01:00 - 29.03.2022 02:00 (CET/CEST)","5602","0"
"29.03.2022 02:00 - 29.03.2022 03:00 (CET/CEST)","5394","0"
"29.03.2022 03:00 - 29.03.2022 04:00 (CET/CEST)","5323","0"
"29.03.2022 04:00 - 29.03.2022 05:00 (CET/CEST)","5460","0"
"29.03.2022 05:00 - 29.03.2022 06:00 (CET/CEST)","5651","0"
"29.03.2022 06:00 - 29.03.2022 07:00 (CET/CEST)","6718","0"
"29.03.2022 07:00 - 29.03.2022 08:00 (CET/CEST)","8694","0"
"29.03.2022 08:00 - 29.03.2022 09:00 (CET/CEST)","8764","0"
"29.03.2022 09:00 - 29.03.2022 10:00 (CET/CEST)","8379","0"
"29.03.2022 10:00 - 29.03.2022 11:00 (CET/CEST)","8025","0"
"29.03.2022 11:00 - 29.03.2022 12:00 (CET/CEST)","7383","0"
"29.03.2022 12:00 - 29.03.2022 13:00 (CET/CEST)","6073","0"
"29.03.2022 13:00 - 29.03.2022 14:00 (CET/CEST)","5841","0"
"29.03.2022 14:00 - 29.03.2022 15:00 (CET/CEST)","5828","0"
"29.03.2022 15:00 - 29.03.2022 16:00 (CET/CEST)","5797","0"
"29.03.2022 16:00 - 29.03.2022 17:00 (CET/CEST)","5906","0"
"29.03.2022 17:00 - 29.03.2022 18:00 (CET/CEST)","6311","0"
"29.03.2022 18:00 - 29.03.2022 19:00 (CET/CEST)","8028","0"
