"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"09.02.2018 13:00 - 09.02.2018 14:00 (CET/CEST)","6756","0"
"09.02.2018 14:00 - 09.02.2018 15:00 (CET/CEST)","7593","0"
"09.02.2018 15:00 - 09.02.2018 16:00 (CET/CEST)","8213","0"
"09.02.2018 16:00 - 09.02.2018 17:00 (CET/CEST)","8909","0"
"09.02.2018 17:00 - 09.02.2018 18:00 (CET/CEST)","9358","0"
"09.02.2018 18:00 - 09.02.2018 19:00 (CET/CEST)","9471","0"
"09.02.2018 19:00 - 09.02.2018 20:00 (CET/CEST)","8831","0"
"09.02.2018 20:00 - 09.02.2018 21:00 (CET/CEST)","6428","0"
"09.02.2018 21:00 - 09.02.2018 22:00 (CET/CEST)","6520","0"
"09.02.2018 22:00 - 09.02.2018 23:00 (CET/CEST)","6627","0"
"09.02.2018 23:00 - 10.02.2018 00:00 (CET/CEST)","5898","0"
"10.02.2018 00:00 - 10.02.2018 01:00 (CET/CEST)","5062","0"
"10.02.2018 01:00 - 10.02.2018 02:00 (CET/CEST)","4952","0"
"10.02.2018 02:00 - 10.02.2018 03:00 (CET/CEST)","4953","0"
"10.02.2018 03:00 - 10.02.2018 04:00 (CET/CEST)","4967","0"
"10.02.2018 04:00 - 10.02.2018 05:00 (CET/CEST)","4932","0"
"10.02.2018 05:00 - 10.02.2018 06:00 (CET/CEST)","4987","0"
"10.02.2018 06:00 - 10.02.2018 07:00 (CET/CEST)","5108","0"
"10.02.2018 07:00 - 10.02.2018 08:00 (CET/CEST)","5769","0"
"10.02.2018 08:00 - 10.02.2018 09:00 (CET/CEST)","7506","0"
"10.02.2018 09:00 - 10.02.2018 10:00 (CET/CEST)","7975","0"
"10.02.2018 10:00 - 10.02.2018 11:00 (CET/CEST)","8105","0"
"10.02.2018 11:00 - 10.02.2018 12:00 (CET/CEST)","8177","0"
"10.02.2018 12:00 - 10.02.2018 13:00 (CET/CEST)","7689","0"
"10.02.2018 13:00 - 10.02.2018 14:00 (CET/CEST)","6756","0"
"10.02.2018 14:00 - 10.02.2018 15:00 (CET/CEST)","6172","0"
"10.02.2018 15:00 - 10.02.2018 16:00 (CET/CEST)","5975","0"
"10.02.2018 16:00 - 10.02.2018 17:00 (CET/CEST)","6261","0"
"10.02.2018 17:00 - 10.02.2018 18:00 (CET/CEST)","7372","0"
"10.02.2018 18:00 - 10.02.2018 19:00 (CET/CEST)","7845","0"
"10.02.2018 19:00 - 10.02.2018 20:00 (CET/CEST)","7446","0"
"10.02.2018 20:00 - 10.02.2018 21:00 (CET/CEST)","5732","0"
"10.02.2018 21:00 - 10.02.2018 22:00 (CET/CEST)","5313","0"
"10.02.2018 22:00 - 10.02.2018 23:00 (CET/CEST)","5158","0"
"10.02.2018 23:00 - 11.02.2018 00:00 (CET/CEST)","4800","0"
"11.02.2018 00:00 - 11.02.2018 01:00 (CET/CEST)","4414","0"
"11.02.2018 01:00 - 11.02.2018 02:00 (CET/CEST)","4348","0"
"11.02.2018 02:00 - 11.02.2018 03:00 (CET/CEST)","4282","0"
"11.02.2018 03:00 - 11.02.2018 04:00 (CET/CEST)","4291","0"
"11.02.2018 04:00 - 11.02.2018 05:00 (CET/CEST)","4319","0"
"11.02.2018 05:00 - 11.02.2018 06:00 (CET/CEST)","4265","0"
"11.02.2018 06:00 - 11.02.2018 07:00 (CET/CEST)","4174","0"
"11.02.2018 07:00 - 11.02.2018 08:00 (CET/CEST)","4289","0"
"11.02.2018 08:00 - 11.02.2018 09:00 (CET/CEST)","4406","0"
"11.02.2018 09:00 - 11.02.2018 10:00 (CET/CEST)","4497","0"
"11.02.2018 10:00 - 11.02.2018 11:00 (CET/CEST)","4570","0"
"11.02.2018 11:00 - 11.02.2018 12:00 (CET/CEST)","4612","0"
"11.02.2018 12:00 - 11.02.2018 13:00 (CET/CEST)","4580","0"
"11.02.2018 13:00 - 11.02.2018 14:00 (CET/CEST)","4576","0"
"11.02.2018 14:00 - 11.02.2018 15:00 (CET/CEST)","4590","0"
"11.02.2018 15:00 - 11.02.2018 16:00 (CET/CEST)","4649","0"
"11.02.2018 16:00 - 11.02.2018 17:00 (CET/CEST)","4815","0"
"11.02.2018 17:00 - 11.02.2018 18:00 (CET/CEST)","5241","0"
"11.02.2018 18:00 - 11.02.2018 19:00 (CET/CEST)","5604","0"
"11.02.2018 19:00 - 11.02.2018 20:00 (CET/CEST)","5504","0"
"11.02.2018 20:00 - 11.02.2018 21:00 (CET/CEST)","5338","0"
"11.02.2018 21:00 - 11.02.2018 22:00 (CET/CEST)","4909","0"
"11.02.2018 22:00 - 11.02.2018 23:00 (CET/CEST)","4758","0"
"11.02.2018 23:00 - 12.02.2018 00:00 (CET/CEST)","4468","0"
"12.02.2018 00:00 - 12.02.2018 01:00 (CET/CEST)","4370","0"
"12.02.2018 01:00 - 12.02.2018 02:00 (CET/CEST)","4371","0"
"12.02.2018 02:00 - 12.02.2018 03:00 (CET/CEST)","4501","0"
"12.02.2018 03:00 - 12.02.2018 04:00 (CET/CEST)","4657","0"
"12.02.2018 04:00 - 12.02.2018 05:00 (CET/CEST)","4737","0"
"12.02.2018 05:00 - 12.02.2018 06:00 (CET/CEST)","4871","0"
"12.02.2018 06:00 - 12.02.2018 07:00 (CET/CEST)","5385","0"
"12.02.2018 07:00 - 12.02.2018 08:00 (CET/CEST)","7710","0"
"12.02.2018 08:00 - 12.02.2018 09:00 (CET/CEST)","8328","0"
"12.02.2018 09:00 - 12.02.2018 10:00 (CET/CEST)","7581","0"
"12.02.2018 10:00 - 12.02.2018 11:00 (CET/CEST)","6442","0"
"12.02.2018 11:00 - 12.02.2018 12:00 (CET/CEST)","6248","0"
"12.02.2018 12:00 - 12.02.2018 13:00 (CET/CEST)","6014","0"
"12.02.2018 13:00 - 12.02.2018 14:00 (CET/CEST)","6072","0"
"12.02.2018 14:00 - 12.02.2018 15:00 (CET/CEST)","6146","0"
"12.02.2018 15:00 - 12.02.2018 16:00 (CET/CEST)","7838","0"
"12.02.2018 16:00 - 12.02.2018 17:00 (CET/CEST)","8815","0"
"12.02.2018 17:00 - 12.02.2018 18:00 (CET/CEST)","9187","0"
"12.02.2018 18:00 - 12.02.2018 19:00 (CET/CEST)","9463","0"
"12.02.2018 19:00 - 12.02.2018 20:00 (CET/CEST)","9225","0"
"12.02.2018 20:00 - 12.02.2018 21:00 (CET/CEST)","8348","0"
"12.02.2018 21:00 - 12.02.2018 22:00 (CET/CEST)","6618","0"
"12.02.2018 22:00 - 12.02.2018 23:00 (CET/CEST)","6652","0"
"12.02.2018 23:00 - 13.02.2018 00:00 (CET/CEST)","5970","0"
"13.02.2018 00:00 - 13.02.2018 01:00 (CET/CEST)","5771","0"
"13.02.2018 01:00 - 13.02.2018 02:00 (CET/CEST)","5746","0"
"13.02.2018 02:00 - 13.02.2018 03:00 (CET/CEST)","5784","0"
"13.02.2018 03:00 - 13.02.2018 04:00 (CET/CEST)","5808","0"
"13.02.2018 04:00 - 13.02.2018 05:00 (CET/CEST)","5883","0"
"13.02.2018 05:00 - 13.02.2018 06:00 (CET/CEST)","6175","0"
"13.02.2018 06:00 - 13.02.2018 07:00 (CET/CEST)","7746","0"
"13.02.2018 07:00 - 13.02.2018 08:00 (CET/CEST)","9813","0"
"13.02.2018 08:00 - 13.02.2018 09:00 (CET/CEST)","9872","0"
"13.02.2018 09:00 - 13.02.2018 10:00 (CET/CEST)","9707","0"
"13.02.2018 10:00 - 13.02.2018 11:00 (CET/CEST)","9194","0"
"13.02.2018 11:00 - 13.02.2018 12:00 (CET/CEST)","6794","0"
"13.02.2018 12:00 - 13.02.2018 13:00 (CET/CEST)","6415","0"
"13.02.2018 13:00 - 13.02.2018 14:00 (CET/CEST)","6265","0"
"13.02.2018 14:00 - 13.02.2018 15:00 (CET/CEST)","6569","0"
"13.02.2018 15:00 - 13.02.2018 16:00 (CET/CEST)","8266","0"
"13.02.2018 16:00 - 13.02.2018 17:00 (CET/CEST)","8859","0"
"13.02.2018 17:00 - 13.02.2018 18:00 (CET/CEST)","9273","0"
"13.02.2018 18:00 - 13.02.2018 19:00 (CET/CEST)","9471","0"
"13.02.2018 19:00 - 13.02.2018 20:00 (CET/CEST)","8824","0"
"13.02.2018 20:00 - 13.02.2018 21:00 (CET/CEST)","6741","0"
"13.02.2018 21:00 - 13.02.2018 22:00 (CET/CEST)","5683","0"
"13.02.2018 22:00 - 13.02.2018 23:00 (CET/CEST)","5605","0"
"13.02.2018 23:00 - 14.02.2018 00:00 (CET/CEST)","5333","0"
"14.02.2018 00:00 - 14.02.2018 01:00 (CET/CEST)","5280","0"
"14.02.2018 01:00 - 14.02.2018 02:00 (CET/CEST)","5259","0"
"14.02.2018 02:00 - 14.02.2018 03:00 (CET/CEST)","5329","0"
"14.02.2018 03:00 - 14.02.2018 04:00 (CET/CEST)","5430","0"
"14.02.2018 04:00 - 14.02.2018 05:00 (CET/CEST)","5581","0"
"14.02.2018 05:00 - 14.02.2018 06:00 (CET/CEST)","5781","0"
"14.02.2018 06:00 - 14.02.2018 07:00 (CET/CEST)","8118","0"
"14.02.2018 07:00 - 14.02.2018 08:00 (CET/CEST)","9407","0"
"14.02.2018 08:00 - 14.02.2018 09:00 (CET/CEST)","9626","0"
"14.02.2018 09:00 - 14.02.2018 10:00 (CET/CEST)","9717","0"
"14.02.2018 10:00 - 14.02.2018 11:00 (CET/CEST)","9249","0"
"14.02.2018 11:00 - 14.02.2018 12:00 (CET/CEST)","8310","0"
"14.02.2018 12:00 - 14.02.2018 13:00 (CET/CEST)","7174","0"
"14.02.2018 13:00 - 14.02.2018 14:00 (CET/CEST)","7173","0"
"14.02.2018 14:00 - 14.02.2018 15:00 (CET/CEST)","7184","0"
"14.02.2018 15:00 - 14.02.2018 16:00 (CET/CEST)","8378","0"
"14.02.2018 16:00 - 14.02.2018 17:00 (CET/CEST)","8947","0"
"14.02.2018 17:00 - 14.02.2018 18:00 (CET/CEST)","10091","0"
"14.02.2018 18:00 - 14.02.2018 19:00 (CET/CEST)","10020","0"
"14.02.2018 19:00 - 14.02.2018 20:00 (CET/CEST)","8267","0"
"14.02.2018 20:00 - 14.02.2018 21:00 (CET/CEST)","6823","0"
"14.02.2018 21:00 - 14.02.2018 22:00 (CET/CEST)","6367","0"
"14.02.2018 22:00 - 14.02.2018 23:00 (CET/CEST)","6043","0"
"14.02.2018 23:00 - 15.02.2018 00:00 (CET/CEST)","5485","0"
"15.02.2018 00:00 - 15.02.2018 01:00 (CET/CEST)","5366","0"
"15.02.2018 01:00 - 15.02.2018 02:00 (CET/CEST)","5284","0"
"15.02.2018 02:00 - 15.02.2018 03:00 (CET/CEST)","5198","0"
"15.02.2018 03:00 - 15.02.2018 04:00 (CET/CEST)","5139","0"
"15.02.2018 04:00 - 15.02.2018 05:00 (CET/CEST)","5134","0"
"15.02.2018 05:00 - 15.02.2018 06:00 (CET/CEST)","5229","0"
"15.02.2018 06:00 - 15.02.2018 07:00 (CET/CEST)","5661","0"
"15.02.2018 07:00 - 15.02.2018 08:00 (CET/CEST)","6172","0"
"15.02.2018 08:00 - 15.02.2018 09:00 (CET/CEST)","6315","0"
"15.02.2018 09:00 - 15.02.2018 10:00 (CET/CEST)","6095","0"
"15.02.2018 10:00 - 15.02.2018 11:00 (CET/CEST)","5828","0"
"15.02.2018 11:00 - 15.02.2018 12:00 (CET/CEST)","5644","0"
"15.02.2018 12:00 - 15.02.2018 13:00 (CET/CEST)","5471","0"
"15.02.2018 13:00 - 15.02.2018 14:00 (CET/CEST)","5490","0"
"15.02.2018 14:00 - 15.02.2018 15:00 (CET/CEST)","5953","0"
"15.02.2018 15:00 - 15.02.2018 16:00 (CET/CEST)","7232","0"
"15.02.2018 16:00 - 15.02.2018 17:00 (CET/CEST)","7915","0"
"15.02.2018 17:00 - 15.02.2018 18:00 (CET/CEST)","8828","0"
"15.02.2018 18:00 - 15.02.2018 19:00 (CET/CEST)","9148","0"
"15.02.2018 19:00 - 15.02.2018 20:00 (CET/CEST)","9097","0"
"15.02.2018 20:00 - 15.02.2018 21:00 (CET/CEST)","8342","0"
"15.02.2018 21:00 - 15.02.2018 22:00 (CET/CEST)","6485","0"
"15.02.2018 22:00 - 15.02.2018 23:00 (CET/CEST)","6028","0"
"15.02.2018 23:00 - 16.02.2018 00:00 (CET/CEST)","5726","0"
"16.02.2018 00:00 - 16.02.2018 01:00 (CET/CEST)","5208","0"
"16.02.2018 01:00 - 16.02.2018 02:00 (CET/CEST)","4963","0"
"16.02.2018 02:00 - 16.02.2018 03:00 (CET/CEST)","4788","0"
"16.02.2018 03:00 - 16.02.2018 04:00 (CET/CEST)","4673","0"
"16.02.2018 04:00 - 16.02.2018 05:00 (CET/CEST)","4738","0"
"16.02.2018 05:00 - 16.02.2018 06:00 (CET/CEST)","5041","0"
"16.02.2018 06:00 - 16.02.2018 07:00 (CET/CEST)","6115","0"
"16.02.2018 07:00 - 16.02.2018 08:00 (CET/CEST)","8746","0"
"16.02.2018 08:00 - 16.02.2018 09:00 (CET/CEST)","9211","0"
"16.02.2018 09:00 - 16.02.2018 10:00 (CET/CEST)","9021","0"
"16.02.2018 10:00 - 16.02.2018 11:00 (CET/CEST)","8478","0"
"16.02.2018 11:00 - 16.02.2018 12:00 (CET/CEST)","6441","0"
"16.02.2018 12:00 - 16.02.2018 13:00 (CET/CEST)","5935","0"
"16.02.2018 13:00 - 16.02.2018 14:00 (CET/CEST)","5923","0"
"16.02.2018 14:00 - 16.02.2018 15:00 (CET/CEST)","5814","0"
"16.02.2018 15:00 - 16.02.2018 16:00 (CET/CEST)","6235","0"
"16.02.2018 16:00 - 16.02.2018 17:00 (CET/CEST)","7389","0"
"16.02.2018 17:00 - 16.02.2018 18:00 (CET/CEST)","9026","0"
"16.02.2018 18:00 - 16.02.2018 19:00 (CET/CEST)","9320","0"
"16.02.2018 19:00 - 16.02.2018 20:00 (CET/CEST)","9097","0"
"16.02.2018 20:00 - 16.02.2018 21:00 (CET/CEST)","8063","0"
"16.02.2018 21:00 - 16.02.2018 22:00 (CET/CEST)","6563","0"
"16.02.2018 22:00 - 16.02.2018 23:00 (CET/CEST)","6263","0"
"16.02.2018 23:00 - 17.02.2018 00:00 (CET/CEST)","5349","0"
"17.02.2018 00:00 - 17.02.2018 01:00 (CET/CEST)","5049","0"
"17.02.2018 01:00 - 17.02.2018 02:00 (CET/CEST)","4966","0"
"17.02.2018 02:00 - 17.02.2018 03:00 (CET/CEST)","4935","0"
"17.02.2018 03:00 - 17.02.2018 04:00 (CET/CEST)","4918","0"
"17.02.2018 04:00 - 17.02.2018 05:00 (CET/CEST)","4931","0"
"17.02.2018 05:00 - 17.02.2018 06:00 (CET/CEST)","5022","0"
"17.02.2018 06:00 - 17.02.2018 07:00 (CET/CEST)","5211","0"
"17.02.2018 07:00 - 17.02.2018 08:00 (CET/CEST)","5632","0"
"17.02.2018 08:00 - 17.02.2018 09:00 (CET/CEST)","6863","0"
"17.02.2018 09:00 - 17.02.2018 10:00 (CET/CEST)","8507","0"
"17.02.2018 10:00 - 17.02.2018 11:00 (CET/CEST)","8639","0"
"17.02.2018 11:00 - 17.02.2018 12:00 (CET/CEST)","8723","0"
"17.02.2018 12:00 - 17.02.2018 13:00 (CET/CEST)","8141","0"
"17.02.2018 13:00 - 17.02.2018 14:00 (CET/CEST)","7001","0"
"17.02.2018 14:00 - 17.02.2018 15:00 (CET/CEST)","6111","0"
"17.02.2018 15:00 - 17.02.2018 16:00 (CET/CEST)","6056","0"
"17.02.2018 16:00 - 17.02.2018 17:00 (CET/CEST)","6295","0"
"17.02.2018 17:00 - 17.02.2018 18:00 (CET/CEST)","8386","0"
"17.02.2018 18:00 - 17.02.2018 19:00 (CET/CEST)","9119","0"
"17.02.2018 19:00 - 17.02.2018 20:00 (CET/CEST)","8914","0"
"17.02.2018 20:00 - 17.02.2018 21:00 (CET/CEST)","8216","0"
"17.02.2018 21:00 - 17.02.2018 22:00 (CET/CEST)","6589","0"
"17.02.2018 22:00 - 17.02.2018 23:00 (CET/CEST)","6586","0"
"17.02.2018 23:00 - 18.02.2018 00:00 (CET/CEST)","5398","0"
"18.02.2018 00:00 - 18.02.2018 01:00 (CET/CEST)","5361","0"
"18.02.2018 01:00 - 18.02.2018 02:00 (CET/CEST)","5236","0"
"18.02.2018 02:00 - 18.02.2018 03:00 (CET/CEST)","5002","0"
"18.02.2018 03:00 - 18.02.2018 04:00 (CET/CEST)","4709","0"
"18.02.2018 04:00 - 18.02.2018 05:00 (CET/CEST)","4666","0"
"18.02.2018 05:00 - 18.02.2018 06:00 (CET/CEST)","4706","0"
"18.02.2018 06:00 - 18.02.2018 07:00 (CET/CEST)","4787","0"
"18.02.2018 07:00 - 18.02.2018 08:00 (CET/CEST)","5301","0"
"18.02.2018 08:00 - 18.02.2018 09:00 (CET/CEST)","5662","0"
"18.02.2018 09:00 - 18.02.2018 10:00 (CET/CEST)","5803","0"
"18.02.2018 10:00 - 18.02.2018 11:00 (CET/CEST)","5846","0"
"18.02.2018 11:00 - 18.02.2018 12:00 (CET/CEST)","5911","0"
"18.02.2018 12:00 - 18.02.2018 13:00 (CET/CEST)","5838","0"
"18.02.2018 13:00 - 18.02.2018 14:00 (CET/CEST)","5844","0"
"18.02.2018 14:00 - 18.02.2018 15:00 (CET/CEST)","5799","0"
"18.02.2018 15:00 - 18.02.2018 16:00 (CET/CEST)","5749","0"
"18.02.2018 16:00 - 18.02.2018 17:00 (CET/CEST)","5926","0"
"18.02.2018 17:00 - 18.02.2018 18:00 (CET/CEST)","6915","0"
"18.02.2018 18:00 - 18.02.2018 19:00 (CET/CEST)","8576","0"
"18.02.2018 19:00 - 18.02.2018 20:00 (CET/CEST)","7467","0"
"18.02.2018 20:00 - 18.02.2018 21:00 (CET/CEST)","6754","0"
"18.02.2018 21:00 - 18.02.2018 22:00 (CET/CEST)","5737","0"
"18.02.2018 22:00 - 18.02.2018 23:00 (CET/CEST)","5591","0"
"18.02.2018 23:00 - 19.02.2018 00:00 (CET/CEST)","5343","0"
"19.02.2018 00:00 - 19.02.2018 01:00 (CET/CEST)","5060","0"
"19.02.2018 01:00 - 19.02.2018 02:00 (CET/CEST)","4960","0"
"19.02.2018 02:00 - 19.02.2018 03:00 (CET/CEST)","4898","0"
"19.02.2018 03:00 - 19.02.2018 04:00 (CET/CEST)","4853","0"
"19.02.2018 04:00 - 19.02.2018 05:00 (CET/CEST)","5010","0"
"19.02.2018 05:00 - 19.02.2018 06:00 (CET/CEST)","5226","0"
"19.02.2018 06:00 - 19.02.2018 07:00 (CET/CEST)","6445","0"
"19.02.2018 07:00 - 19.02.2018 08:00 (CET/CEST)","8330","0"
"19.02.2018 08:00 - 19.02.2018 09:00 (CET/CEST)","8494","0"
"19.02.2018 09:00 - 19.02.2018 10:00 (CET/CEST)","8585","0"
"19.02.2018 10:00 - 19.02.2018 11:00 (CET/CEST)","8393","0"
"19.02.2018 11:00 - 19.02.2018 12:00 (CET/CEST)","8207","0"
"19.02.2018 12:00 - 19.02.2018 13:00 (CET/CEST)","8165","0"
"19.02.2018 13:00 - 19.02.2018 14:00 (CET/CEST)","8107","0"
"19.02.2018 14:00 - 19.02.2018 15:00 (CET/CEST)","8080","0"
"19.02.2018 15:00 - 19.02.2018 16:00 (CET/CEST)","8159","0"
"19.02.2018 16:00 - 19.02.2018 17:00 (CET/CEST)","8594","0"
"19.02.2018 17:00 - 19.02.2018 18:00 (CET/CEST)","8772","0"
"19.02.2018 18:00 - 19.02.2018 19:00 (CET/CEST)","8849","0"
"19.02.2018 19:00 - 19.02.2018 20:00 (CET/CEST)","8689","0"
"19.02.2018 20:00 - 19.02.2018 21:00 (CET/CEST)","8123","0"
"19.02.2018 21:00 - 19.02.2018 22:00 (CET/CEST)","6774","0"
"19.02.2018 22:00 - 19.02.2018 23:00 (CET/CEST)","6406","0"
"19.02.2018 23:00 - 20.02.2018 00:00 (CET/CEST)","5694","0"
"20.02.2018 00:00 - 20.02.2018 01:00 (CET/CEST)","5846","0"
"20.02.2018 01:00 - 20.02.2018 02:00 (CET/CEST)","5350","0"
"20.02.2018 02:00 - 20.02.2018 03:00 (CET/CEST)","5124","0"
"20.02.2018 03:00 - 20.02.2018 04:00 (CET/CEST)","5104","0"
"20.02.2018 04:00 - 20.02.2018 05:00 (CET/CEST)","5142","0"
"20.02.2018 05:00 - 20.02.2018 06:00 (CET/CEST)","5624","0"
"20.02.2018 06:00 - 20.02.2018 07:00 (CET/CEST)","7162","0"
"20.02.2018 07:00 - 20.02.2018 08:00 (CET/CEST)","8291","0"
"20.02.2018 08:00 - 20.02.2018 09:00 (CET/CEST)","8655","0"
"20.02.2018 09:00 - 20.02.2018 10:00 (CET/CEST)","8564","0"
"20.02.2018 10:00 - 20.02.2018 11:00 (CET/CEST)","8099","0"
"20.02.2018 11:00 - 20.02.2018 12:00 (CET/CEST)","7803","0"
"20.02.2018 12:00 - 20.02.2018 13:00 (CET/CEST)","7557","0"
"20.02.2018 13:00 - 20.02.2018 14:00 (CET/CEST)","7648","0"
"20.02.2018 14:00 - 20.02.2018 15:00 (CET/CEST)","7666","0"
"20.02.2018 15:00 - 20.02.2018 16:00 (CET/CEST)","7622","0"
"20.02.2018 16:00 - 20.02.2018 17:00 (CET/CEST)","7822","0"
"20.02.2018 17:00 - 20.02.2018 18:00 (CET/CEST)","8539","0"
"20.02.2018 18:00 - 20.02.2018 19:00 (CET/CEST)","9045","0"
"20.02.2018 19:00 - 20.02.2018 20:00 (CET/CEST)","8817","0"
"20.02.2018 20:00 - 20.02.2018 21:00 (CET/CEST)","7491","0"
"20.02.2018 21:00 - 20.02.2018 22:00 (CET/CEST)","6216","0"
"20.02.2018 22:00 - 20.02.2018 23:00 (CET/CEST)","5926","0"
"20.02.2018 23:00 - 21.02.2018 00:00 (CET/CEST)","5360","0"
"21.02.2018 00:00 - 21.02.2018 01:00 (CET/CEST)","5592","0"
"21.02.2018 01:00 - 21.02.2018 02:00 (CET/CEST)","5375","0"
"21.02.2018 02:00 - 21.02.2018 03:00 (CET/CEST)","5378","0"
"21.02.2018 03:00 - 21.02.2018 04:00 (CET/CEST)","5416","0"
"21.02.2018 04:00 - 21.02.2018 05:00 (CET/CEST)","5520","0"
"21.02.2018 05:00 - 21.02.2018 06:00 (CET/CEST)","5735","0"
"21.02.2018 06:00 - 21.02.2018 07:00 (CET/CEST)","7084","0"
"21.02.2018 07:00 - 21.02.2018 08:00 (CET/CEST)","8624","0"
"21.02.2018 08:00 - 21.02.2018 09:00 (CET/CEST)","9211","0"
"21.02.2018 09:00 - 21.02.2018 10:00 (CET/CEST)","9186","0"
"21.02.2018 10:00 - 21.02.2018 11:00 (CET/CEST)","8654","0"
"21.02.2018 11:00 - 21.02.2018 12:00 (CET/CEST)","8258","0"
"21.02.2018 12:00 - 21.02.2018 13:00 (CET/CEST)","7473","0"
"21.02.2018 13:00 - 21.02.2018 14:00 (CET/CEST)","7492","0"
"21.02.2018 14:00 - 21.02.2018 15:00 (CET/CEST)","7529","0"
"21.02.2018 15:00 - 21.02.2018 16:00 (CET/CEST)","7605","0"
"21.02.2018 16:00 - 21.02.2018 17:00 (CET/CEST)","8497","0"
"21.02.2018 17:00 - 21.02.2018 18:00 (CET/CEST)","9348","0"
"21.02.2018 18:00 - 21.02.2018 19:00 (CET/CEST)","9779","0"
"21.02.2018 19:00 - 21.02.2018 20:00 (CET/CEST)","9376","0"
"21.02.2018 20:00 - 21.02.2018 21:00 (CET/CEST)","8518","0"
"21.02.2018 21:00 - 21.02.2018 22:00 (CET/CEST)","7302","0"
"21.02.2018 22:00 - 21.02.2018 23:00 (CET/CEST)","6217","0"
"21.02.2018 23:00 - 22.02.2018 00:00 (CET/CEST)","5875","0"
"22.02.2018 00:00 - 22.02.2018 01:00 (CET/CEST)","5814","0"
"22.02.2018 01:00 - 22.02.2018 02:00 (CET/CEST)","5744","0"
"22.02.2018 02:00 - 22.02.2018 03:00 (CET/CEST)","5617","0"
"22.02.2018 03:00 - 22.02.2018 04:00 (CET/CEST)","5632","0"
"22.02.2018 04:00 - 22.02.2018 05:00 (CET/CEST)","5755","0"
"22.02.2018 05:00 - 22.02.2018 06:00 (CET/CEST)","5981","0"
"22.02.2018 06:00 - 22.02.2018 07:00 (CET/CEST)","7914","0"
"22.02.2018 07:00 - 22.02.2018 08:00 (CET/CEST)","9164","0"
"22.02.2018 08:00 - 22.02.2018 09:00 (CET/CEST)","9398","0"
"22.02.2018 09:00 - 22.02.2018 10:00 (CET/CEST)","9400","0"
"22.02.2018 10:00 - 22.02.2018 11:00 (CET/CEST)","8742","0"
"22.02.2018 11:00 - 22.02.2018 12:00 (CET/CEST)","8107","0"
"22.02.2018 12:00 - 22.02.2018 13:00 (CET/CEST)","7104","0"
"22.02.2018 13:00 - 22.02.2018 14:00 (CET/CEST)","7070","0"
"22.02.2018 14:00 - 22.02.2018 15:00 (CET/CEST)","7093","0"
"22.02.2018 15:00 - 22.02.2018 16:00 (CET/CEST)","7153","0"
"22.02.2018 16:00 - 22.02.2018 17:00 (CET/CEST)","8347","0"
"22.02.2018 17:00 - 22.02.2018 18:00 (CET/CEST)","9043","0"
"22.02.2018 18:00 - 22.02.2018 19:00 (CET/CEST)","9475","0"
"22.02.2018 19:00 - 22.02.2018 20:00 (CET/CEST)","9159","0"
"22.02.2018 20:00 - 22.02.2018 21:00 (CET/CEST)","7153","0"
"22.02.2018 21:00 - 22.02.2018 22:00 (CET/CEST)","6548","0"
"22.02.2018 22:00 - 22.02.2018 23:00 (CET/CEST)","5913","0"
"22.02.2018 23:00 - 23.02.2018 00:00 (CET/CEST)","5368","0"
"23.02.2018 00:00 - 23.02.2018 01:00 (CET/CEST)","5214","0"
"23.02.2018 01:00 - 23.02.2018 02:00 (CET/CEST)","5108","0"
"23.02.2018 02:00 - 23.02.2018 03:00 (CET/CEST)","5023","0"
"23.02.2018 03:00 - 23.02.2018 04:00 (CET/CEST)","5053","0"
"23.02.2018 04:00 - 23.02.2018 05:00 (CET/CEST)","5126","0"
"23.02.2018 05:00 - 23.02.2018 06:00 (CET/CEST)","5300","0"
"23.02.2018 06:00 - 23.02.2018 07:00 (CET/CEST)","7494","0"
"23.02.2018 07:00 - 23.02.2018 08:00 (CET/CEST)","8868","0"
"23.02.2018 08:00 - 23.02.2018 09:00 (CET/CEST)","9142","0"
"23.02.2018 09:00 - 23.02.2018 10:00 (CET/CEST)","8597","0"
"23.02.2018 10:00 - 23.02.2018 11:00 (CET/CEST)","8047","0"
"23.02.2018 11:00 - 23.02.2018 12:00 (CET/CEST)","6956","0"
"23.02.2018 12:00 - 23.02.2018 13:00 (CET/CEST)","5643","0"
"23.02.2018 13:00 - 23.02.2018 14:00 (CET/CEST)","5589","0"
"23.02.2018 14:00 - 23.02.2018 15:00 (CET/CEST)","5503","0"
"23.02.2018 15:00 - 23.02.2018 16:00 (CET/CEST)","5626","0"
"23.02.2018 16:00 - 23.02.2018 17:00 (CET/CEST)","6636","0"
"23.02.2018 17:00 - 23.02.2018 18:00 (CET/CEST)","7723","0"
"23.02.2018 18:00 - 23.02.2018 19:00 (CET/CEST)","8586","0"
"23.02.2018 19:00 - 23.02.2018 20:00 (CET/CEST)","7398","0"
"23.02.2018 20:00 - 23.02.2018 21:00 (CET/CEST)","5756","0"
"23.02.2018 21:00 - 23.02.2018 22:00 (CET/CEST)","5302","0"
"23.02.2018 22:00 - 23.02.2018 23:00 (CET/CEST)","5107","0"
"23.02.2018 23:00 - 24.02.2018 00:00 (CET/CEST)","4846","0"
"24.02.2018 00:00 - 24.02.2018 01:00 (CET/CEST)","4896","0"
